Iteration	Posterior	Likelihood	Prior	alpha	p_th	sigma2	t_half	theta
39110	-18.02918	-16.10877	-1.920408	0.09844327	0.8278702	0.2988073	7.041082	8.829951
39120	-22.66208	-18.96797	-3.694103	0.1627408	0.8955657	0.4499347	4.259211	8.056653
39130	-17.36618	-15.68441	-1.681771	0.08685884	0.8054966	0.3009616	7.980157	9.321695
39140	-16.94945	-15.60103	-1.348424	0.0726624	0.769338	0.2914543	9.539282	9.442155
39150	-17.66128	-16.19465	-1.466627	0.07043098	0.7625011	0.3439298	9.84151	9.499151
39160	-18.17036	-16.75198	-1.418384	0.06424087	0.7414602	0.3737352	10.78982	9.900904
39170	-20.67288	-17.77811	-2.894767	0.1444947	0.8823939	0.2979567	4.797043	8.532946
39180	-17.04637	-15.91146	-1.134912	0.06864013	0.7567411	0.2563963	10.09828	9.518453
39190	-17.58944	-16.07518	-1.514257	0.08043587	0.7905507	0.2917109	8.617389	9.082425
39200	-16.55851	-15.3356	-1.222912	0.07035553	0.7622635	0.2699733	9.852064	9.719829
39210	-20.47941	-17.44934	-3.030062	0.139481	0.878175	0.3794166	4.969476	8.944759
39220	-16.89725	-15.58207	-1.31518	0.07368701	0.7723576	0.275861	9.40664	9.791653
39230	-18.50161	-16.48089	-2.020718	0.09125723	0.814615	0.3847508	7.595532	9.23638
39240	-16.68333	-15.39449	-1.288837	0.06874545	0.7570869	0.2983937	10.08281	9.804404
39250	-17.62869	-16.25371	-1.374973	0.06523813	0.7450734	0.3503649	10.62488	9.842332
39260	-18.41289	-16.34965	-2.063241	0.09525591	0.8222229	0.3688047	7.276684	9.232543
39270	-18.55287	-16.34587	-2.206999	0.1120134	0.8484685	0.2983992	6.188074	8.758481
39280	-18.49179	-17.22437	-1.267417	0.05964531	0.7235602	0.3542841	11.62115	9.712485
39290	-19.05529	-17.9749	-1.080389	0.05597316	0.7076154	0.3176637	12.38356	9.62458
39300	-16.65024	-15.42613	-1.224114	0.07031191	0.7621259	0.2705485	9.858176	9.613199
39310	-17.9163	-16.18139	-1.734912	0.08854113	0.809083	0.3062573	7.828533	8.897617
39320	-18.86776	-16.91189	-1.95587	0.08554728	0.8026108	0.4070407	8.102504	9.191816
39330	-17.84708	-16.8709	-0.9761777	0.06454073	0.7425563	0.2386454	10.73969	9.541031
39340	-16.73752	-15.38757	-1.349957	0.07429203	0.7741067	0.28198	9.330034	9.589582
39350	-18.10839	-16.10566	-2.002729	0.1022511	0.8341784	0.2992614	6.778872	8.820064
39360	-17.10754	-15.62402	-1.483519	0.07478564	0.7755155	0.3189148	9.268453	9.506527
39370	-16.88081	-15.85161	-1.029193	0.062582	0.7352428	0.2623182	11.07582	9.751847
39380	-20.06425	-16.71096	-3.353284	0.1551102	0.8904323	0.3762317	4.468742	8.632898
39390	-16.9541	-15.77973	-1.174369	0.06332245	0.7380507	0.2985751	10.94631	9.760098
39400	-17.66885	-15.89752	-1.771333	0.08730086	0.8064512	0.3260872	7.939752	9.028873
39410	-16.94748	-15.48723	-1.460254	0.07751106	0.7830098	0.294072	8.942559	9.39699
39420	-18.64691	-16.53077	-2.116136	0.09565307	0.8229459	0.3855746	7.246471	8.86987
39430	-17.44196	-16.12981	-1.312145	0.07926383	0.7875884	0.2443307	8.74481	9.325721
39440	-25.46439	-20.22054	-5.243846	0.2479803	0.9314587	0.3472572	2.79517	8.449802
39450	-17.73653	-15.94369	-1.792836	0.08812611	0.80821	0.3273915	7.865401	9.379356
39460	-17.74506	-16.6311	-1.113958	0.07440661	0.7744352	0.2221617	9.315667	9.516643
39470	-22.42513	-20.81365	-1.611481	0.086671	0.8050882	0.2816539	7.997453	8.409814
39480	-17.47019	-16.54086	-0.9293349	0.06749321	0.7529173	0.2138948	10.26988	9.79585
39490	-20.55556	-17.49498	-3.060583	0.1314499	0.8707533	0.463856	5.273092	8.434959
39500	-22.79742	-19.10783	-3.689595	0.1800759	0.9056149	0.3100533	3.849195	8.42984
39510	-21.20396	-19.23045	-1.973513	0.08649034	0.8046939	0.4060775	8.014157	8.429109
39520	-19.85976	-16.84787	-3.01189	0.1319313	0.8712234	0.43732	5.253848	8.703422
39530	-18.8527	-17.15661	-1.696089	0.07866973	0.7860568	0.3632435	8.81085	9.931566
39540	-17.48224	-16.01476	-1.467478	0.08110744	0.7922134	0.2744405	8.546037	9.122721
39550	-17.09762	-15.68582	-1.411806	0.07556691	0.7777123	0.2919646	9.172628	9.761298
39560	-17.39099	-16.06452	-1.326467	0.06743713	0.7527275	0.3185587	10.27842	9.529425
39570	-16.52551	-15.45683	-1.068678	0.06710585	0.7516011	0.2479055	10.32916	9.950875
39580	-18.06829	-16.02453	-2.04376	0.09786269	0.8268674	0.3422255	7.082854	9.141329
39590	-18.90751	-17.51646	-1.391055	0.07080979	0.7636877	0.316343	9.788861	9.041354
39600	-20.0127	-17.74815	-2.264549	0.09437868	0.8206056	0.4595234	7.34432	8.995625
39610	-18.03308	-16.78184	-1.251247	0.07577656	0.7782951	0.2475529	9.14725	9.890885
39620	-18.10787	-16.5341	-1.573767	0.07893058	0.7867318	0.3196466	8.781732	9.005589
39630	-20.58174	-19.56366	-1.018077	0.05607215	0.7080662	0.2978475	12.3617	9.358365
39640	-17.75697	-16.20398	-1.55299	0.07740526	0.7827276	0.323373	8.954781	9.820043
39650	-16.95217	-15.53473	-1.417442	0.07347828	0.7717484	0.3069205	9.433361	9.719241
39660	-17.47753	-16.02281	-1.454716	0.07590869	0.7786609	0.3025629	9.131328	9.204389
39670	-16.79637	-15.53192	-1.26445	0.06575737	0.7469189	0.3102674	10.54098	9.905921
39680	-17.85248	-16.50813	-1.344352	0.08011625	0.7897505	0.2478048	8.651768	9.638248
39690	-17.13379	-15.54297	-1.590821	0.08307391	0.7969428	0.2977783	8.343741	9.31048
39700	-17.84614	-15.9039	-1.942243	0.09900922	0.8288369	0.3017575	7.000834	9.040492
39710	-19.39506	-17.1625	-2.232562	0.09990773	0.8303504	0.3957872	6.937874	8.609776
39720	-16.75206	-15.64223	-1.109835	0.06149715	0.7310309	0.2909701	11.27121	9.889116
39730	-19.18452	-16.42986	-2.754653	0.1289236	0.8682299	0.3604137	5.376418	8.800141
39740	-17.87157	-16.89497	-0.9765974	0.06646861	0.7494081	0.2291757	10.42819	9.526952
39750	-19.10599	-16.91778	-2.188208	0.1139214	0.8509847	0.2812244	6.084432	8.908114
39760	-17.15108	-16.16142	-0.9896513	0.05924532	0.7218982	0.2706485	11.69961	9.825162
39770	-16.80968	-15.63093	-1.17875	0.06482676	0.743594	0.2904646	10.6923	9.725379
39780	-17.82073	-16.8596	-0.9611296	0.06110292	0.7294707	0.2528714	11.34393	9.62649
39790	-16.89793	-15.46926	-1.428668	0.07792442	0.7841061	0.2824403	8.895122	9.502858
39800	-16.58481	-15.55072	-1.034096	0.06508343	0.7445189	0.2499801	10.65013	9.795046
39810	-22.26457	-17.96081	-4.303767	0.1929064	0.9118914	0.4364409	3.593179	8.782447
39820	-17.78889	-15.99673	-1.792159	0.09035489	0.8128114	0.3120565	7.671385	8.923463
39830	-19.43339	-16.94524	-2.488157	0.1089559	0.8442585	0.4217739	6.361721	8.685141
39840	-19.38205	-17.17374	-2.208314	0.1043712	0.8375001	0.3513962	6.641175	8.49603
39850	-18.21619	-16.03115	-2.185046	0.1083646	0.8434178	0.3154205	6.396436	8.826242
39860	-20.44298	-19.05314	-1.389835	0.05831701	0.7179725	0.4118681	11.88585	9.522568
39870	-20.8018	-17.83632	-2.965476	0.1297938	0.8691101	0.4368582	5.340371	8.283226
39880	-18.12925	-16.70209	-1.427162	0.06497438	0.7441267	0.3712075	10.66801	9.831916
39890	-16.66271	-15.40057	-1.262141	0.07100304	0.7642889	0.2769432	9.762218	9.828729
39900	-18.64789	-17.30272	-1.345168	0.06015006	0.7256326	0.3788495	11.52363	9.856789
39910	-17.29825	-16.09382	-1.204429	0.07006266	0.7613369	0.2666814	9.893246	9.392337
39920	-16.82459	-15.50652	-1.31807	0.07566306	0.7779799	0.2652987	9.160972	9.536883
39930	-18.58136	-16.78665	-1.794711	0.07940719	0.7879549	0.3946684	8.729023	9.444812
39940	-19.95116	-18.51404	-1.437115	0.08183992	0.793999	0.2621266	8.469549	9.929839
39950	-20.59502	-18.98063	-1.614394	0.06688355	0.75084	0.4298688	10.36349	9.170469
39960	-18.78618	-16.28538	-2.500802	0.1217047	0.8604515	0.3258987	5.695322	8.75451
39970	-17.92777	-16.09686	-1.830915	0.08857404	0.8091519	0.3368813	7.825625	8.951998
39980	-19.35571	-16.82374	-2.531962	0.1256713	0.8648342	0.3090724	5.515558	8.569147
39990	-18.97002	-17.25636	-1.713665	0.07968679	0.7886664	0.3617912	8.698395	8.890216
40000	-17.38187	-16.03282	-1.34905	0.07892918	0.7867282	0.2553228	8.781888	9.613138
40010	-18.81892	-16.71267	-2.106247	0.09386842	0.8196518	0.3965156	7.384243	8.899376
40020	-20.99305	-18.54477	-2.448277	0.09940646	0.8295092	0.4963239	6.972859	8.724381
40030	-17.25541	-15.71778	-1.53763	0.07593285	0.7787276	0.3285507	9.128423	9.534368
40040	-19.36351	-17.8524	-1.511108	0.07467872	0.7752117	0.3285803	9.281723	8.868598
40050	-16.81315	-15.77853	-1.034621	0.06797795	0.7545466	0.2352115	10.19665	9.935087
40060	-19.64811	-17.83573	-1.812378	0.07762673	0.7833176	0.4171706	8.929233	9.036073
40070	-22.01517	-17.84433	-4.170839	0.1818645	0.9065429	0.4830085	3.811339	8.792464
40080	-16.55208	-15.51962	-1.032465	0.06633267	0.7489358	0.2430436	10.44956	9.849311
40090	-18.02038	-16.18137	-1.839009	0.08722098	0.8062794	0.3495114	7.947023	9.423504
40100	-16.71122	-15.39658	-1.314638	0.07159308	0.7661073	0.2882386	9.681762	9.780717
40110	-20.50217	-18.65472	-1.847447	0.08954528	0.8111644	0.3355103	7.740745	9.856701
40120	-20.12913	-18.47462	-1.654504	0.07676347	0.7810007	0.3628318	9.029649	8.724204
40130	-19.04091	-16.84776	-2.193156	0.0997003	0.8300033	0.3821727	6.952308	9.284486
40140	-21.09811	-17.68755	-3.410561	0.1439018	0.8819103	0.5053862	4.816806	8.692608
40150	-18.45699	-16.83194	-1.625056	0.0750142	0.7761623	0.365626	9.240213	9.947376
40160	-18.24922	-17.14758	-1.101637	0.0746169	0.7750357	0.2184641	9.289413	9.384422
40170	-17.29905	-16.17625	-1.122796	0.06256432	0.7351751	0.2881661	11.07895	9.648886
40180	-17.199	-15.68607	-1.512934	0.07532461	0.7770353	0.3247	9.202134	9.494079
40190	-16.73729	-15.45347	-1.283817	0.07189256	0.7670204	0.2777198	9.641431	9.540515
40200	-22.47769	-19.40542	-3.072272	0.1289632	0.8682702	0.4947391	5.374767	8.095255
40210	-16.98884	-15.80216	-1.186681	0.07360717	0.7721249	0.2430077	9.416844	9.623647
40220	-17.1489	-15.85364	-1.295258	0.07476641	0.7754609	0.2642963	9.270837	9.33591
40230	-19.23321	-17.80147	-1.43174	0.08812315	0.8082037	0.2281774	7.865665	8.988293
40240	-18.17187	-16.67935	-1.492515	0.07471074	0.7753027	0.3223083	9.277745	9.090567
40250	-23.84309	-19.38796	-4.455139	0.1805236	0.9058489	0.6603615	3.839648	8.540249
40260	-18.27143	-16.03565	-2.235784	0.1083831	0.8434443	0.3317066	6.395343	8.938785
40270	-17.24309	-16.22645	-1.016641	0.06448339	0.7423473	0.2488024	10.74924	9.620249
40280	-17.67062	-16.07358	-1.59704	0.0890018	0.8100433	0.2642189	7.788013	9.23993
40290	-19.50323	-18.14613	-1.357094	0.07551469	0.7775667	0.2767259	9.178971	8.880007
40300	-17.7845	-16.18061	-1.60389	0.08993996	0.8119707	0.2607913	7.706777	9.206813
40310	-21.31732	-19.73972	-1.577592	0.05965938	0.7236184	0.4829802	11.61841	9.883345
40320	-18.81551	-16.69925	-2.116259	0.107974	0.8428576	0.2969039	6.419576	9.080422
40330	-17.2186	-16.26158	-0.9570258	0.06742383	0.7526824	0.2202245	10.28045	9.783144
40340	-17.78878	-16.22743	-1.561347	0.07352064	0.7718723	0.3541055	9.427926	9.78287
40350	-17.56322	-16.44013	-1.123085	0.07311062	0.770668	0.2304499	9.480801	9.446849
40360	-18.10917	-16.37423	-1.734935	0.08075297	0.7913389	0.3613017	8.58355	9.148285
40370	-21.92711	-18.48462	-3.442485	0.1523337	0.8884375	0.4362964	4.550188	9.022468
40380	-19.02277	-17.24459	-1.778184	0.09927098	0.8292805	0.2546806	6.982375	9.160257
40390	-18.15163	-16.72058	-1.431049	0.06884541	0.7574142	0.3432657	10.06817	9.345015
40400	-18.02603	-16.54096	-1.485069	0.06821242	0.7553277	0.3672186	10.1616	9.990769
40410	-17.65093	-16.64233	-1.008598	0.05563253	0.7060548	0.2978025	12.45939	9.932487
40420	-19.52106	-17.35027	-2.170788	0.1119829	0.8484276	0.2879732	6.189758	9.08334
40430	-17.88784	-15.96693	-1.920912	0.09078332	0.8136719	0.3517239	7.635182	9.152242
40440	-18.1914	-16.27738	-1.914023	0.08773124	0.8073723	0.372681	7.900802	9.245491
40450	-21.38331	-19.64697	-1.736334	0.08716032	0.8061487	0.3158125	7.952554	8.410493
40460	-17.87141	-16.3294	-1.542015	0.07170003	0.7664341	0.3610066	9.667321	9.807037
40470	-16.6648	-15.52441	-1.140388	0.06922568	0.7586522	0.2546206	10.01286	9.659384
40480	-18.80243	-17.2308	-1.571633	0.08487471	0.8010993	0.2811668	8.16671	8.804766
40490	-17.85765	-15.99728	-1.860374	0.09714994	0.8256209	0.2892261	7.134819	8.928742
40500	-19.33475	-17.44743	-1.887323	0.09733154	0.8259401	0.2959837	7.121507	8.584862
40510	-18.41311	-16.45937	-1.953741	0.08930505	0.8106704	0.3750443	7.761568	9.354063
40520	-17.74321	-16.04816	-1.695047	0.08041433	0.7904969	0.3496774	8.619697	9.263983
40530	-18.53035	-17.80221	-0.728144	0.06113848	0.729612	0.2001648	11.33733	9.84577
40540	-17.73374	-15.86714	-1.866601	0.09039706	0.8128964	0.3358726	7.667807	9.241164
40550	-18.97034	-16.67629	-2.294055	0.1014151	0.8328322	0.4076394	6.834751	8.984386
40560	-18.73299	-17.27954	-1.453449	0.06404952	0.7407564	0.3886478	10.82205	9.723503
40570	-17.42709	-16.08011	-1.346988	0.06940434	0.7592299	0.3118692	9.987087	9.418057
40580	-17.06325	-15.61093	-1.45232	0.07801698	0.7843501	0.2886329	8.884568	9.298426
40590	-18.13255	-16.49363	-1.638914	0.07518959	0.7766563	0.3693507	9.218658	9.371689
40600	-17.67866	-16.67688	-1.00178	0.06123456	0.7299934	0.2626279	11.31954	9.625393
40610	-19.23975	-18.12568	-1.11407	0.05748267	0.7143603	0.3181881	12.05837	9.505227
40620	-17.81905	-17.01121	-0.8078394	0.05869591	0.7195866	0.2283016	11.80912	9.833671
40630	-19.33838	-17.36326	-1.975117	0.09213827	0.8163442	0.3607911	7.522902	9.596658
40640	-17.45714	-15.67586	-1.781281	0.08970238	0.8114862	0.3129844	7.727188	9.184909
40650	-17.847	-16.95509	-0.8919081	0.06263162	0.7354326	0.2284279	11.06705	9.66372
40660	-17.63794	-16.45773	-1.180203	0.06808614	0.7549076	0.2714481	10.18044	9.368176
40670	-16.65681	-15.43259	-1.224224	0.07168327	0.766383	0.2628177	9.669581	9.747947
40680	-20.06014	-17.64333	-2.41681	0.1254508	0.8645978	0.2767466	5.525252	8.607307
40690	-17.48499	-16.52708	-0.9579044	0.06034638	0.7264312	0.2561363	11.48614	9.714781
40700	-17.68969	-16.29612	-1.393577	0.0819934	0.7943695	0.2501431	8.453695	9.168488
40710	-18.22395	-16.15414	-2.069807	0.1036423	0.8363728	0.3107146	6.68788	9.071533
40720	-17.52568	-15.7781	-1.747578	0.08844428	0.80888	0.3107992	7.837105	9.321793
40730	-22.33274	-20.00187	-2.330863	0.08922967	0.8105149	0.5477206	7.768124	9.508929
40740	-22.31539	-19.45081	-2.864582	0.1165652	0.8543386	0.522919	5.946434	9.289634
40750	-18.3977	-16.63225	-1.765445	0.08023246	0.7900421	0.376632	8.639237	9.625148
40760	-17.34805	-15.8956	-1.452459	0.08322331	0.7972938	0.2584795	8.328763	9.325794
40770	-18.78748	-16.83749	-1.949993	0.1048295	0.8382013	0.268773	6.612138	8.781207
40780	-19.3202	-16.72893	-2.591275	0.1221069	0.8609087	0.3537263	5.676558	8.481318
40790	-17.63496	-16.21387	-1.421094	0.08225484	0.7949977	0.2556994	8.426826	9.145439
40800	-18.1429	-16.87775	-1.265143	0.07486977	0.775754	0.2558936	9.258038	9.142324
40810	-20.84657	-18.45524	-2.391337	0.1040425	0.8369936	0.4249247	6.662155	8.341317
40820	-17.26028	-15.89837	-1.361906	0.06900091	0.7579218	0.3192779	10.04548	9.536307
40830	-18.97017	-16.30777	-2.662404	0.1265773	0.8657975	0.3454303	5.476078	8.635148
40840	-17.85496	-16.10065	-1.754312	0.08327271	0.7974097	0.3491917	8.323821	9.131856
40850	-20.13471	-17.27568	-2.859032	0.1239846	0.8630043	0.4442713	5.59059	8.488405
40860	-17.38163	-16.20125	-1.180386	0.06532064	0.7453683	0.2879069	10.61146	9.516794
40870	-17.12044	-15.65604	-1.464403	0.08024726	0.7900792	0.2786378	8.637643	9.526658
40880	-19.07238	-17.69008	-1.382291	0.06337428	0.7382452	0.367177	10.93736	9.412771
40890	-17.66867	-16.13775	-1.530923	0.07496606	0.7760263	0.3331187	9.246147	9.853976
40900	-18.41816	-16.3301	-2.088054	0.09491385	0.8215956	0.3808244	7.302909	9.022673
40910	-18.073	-16.99332	-1.079689	0.0618773	0.7325203	0.2800613	11.20196	9.504291
40920	-18.81424	-16.66853	-2.145708	0.09564865	0.8229379	0.3971842	7.246806	8.892666
40930	-20.88561	-17.64979	-3.235818	0.1391281	0.8778667	0.469599	4.982081	8.354406
40940	-16.37347	-15.32984	-1.043636	0.06523607	0.745066	0.2515601	10.62521	9.953667
40950	-17.77335	-16.32863	-1.444725	0.06785731	0.7541429	0.3553661	10.21478	9.686879
40960	-21.98996	-18.52241	-3.467555	0.141816	0.8801767	0.5592394	4.887651	8.598935
40970	-22.02946	-18.30141	-3.728049	0.1650187	0.8970064	0.4435061	4.200416	8.14124
40980	-17.00596	-15.7423	-1.263664	0.07114144	0.7647177	0.276552	9.743227	9.436903
40990	-19.43232	-18.57008	-0.8622475	0.04932146	0.6743131	0.2941239	14.05366	9.969739
41000	-16.56326	-15.35964	-1.203619	0.06788583	0.7542385	0.2790628	10.21048	9.978181
41010	-18.88877	-17.11095	-1.777821	0.07838586	0.7853177	0.3965608	8.842758	9.735898
41020	-17.40663	-16.36368	-1.042945	0.06973423	0.7602899	0.228501	9.939841	9.978853
41030	-16.96843	-15.65592	-1.312515	0.06667988	0.750139	0.3192338	10.39515	9.975083
41040	-19.42619	-16.4675	-2.958686	0.139028	0.877779	0.3566912	4.985667	8.600451
41050	-17.20472	-15.76718	-1.437534	0.07110316	0.7645993	0.3293369	9.748473	9.769178
41060	-17.2953	-16.13184	-1.163453	0.06631137	0.7488616	0.2771841	10.45292	9.497848
41070	-19.25423	-17.6139	-1.640324	0.06955809	0.759725	0.4168209	9.965011	9.979958
41080	-17.3797	-16.15656	-1.223141	0.07492	0.7758961	0.2451068	9.251831	9.775392
41090	-17.37198	-15.83588	-1.536102	0.07767985	0.7834587	0.3161105	8.923127	9.245855
41100	-19.24166	-17.10574	-2.135918	0.09219403	0.8164526	0.4232307	7.518352	9.187585
41110	-20.4948	-18.35673	-2.138068	0.08957104	0.8112172	0.4484187	7.738519	9.628161
41120	-18.12345	-15.95017	-2.173287	0.1049092	0.8383227	0.3354489	6.607114	8.948428
41130	-16.91046	-15.86941	-1.041048	0.06455744	0.7426171	0.2545492	10.73691	9.683996
41140	-20.49225	-17.75456	-2.737696	0.1150088	0.8523823	0.4760713	6.026908	8.606359
41150	-17.92852	-16.17183	-1.756691	0.08335692	0.7976068	0.3493984	8.315413	9.09186
41160	-17.99358	-16.54239	-1.451189	0.08622344	0.8041086	0.2422291	8.038965	9.184238
41170	-17.97323	-16.41034	-1.562887	0.07291688	0.7700948	0.3592241	9.505991	9.408629
41180	-17.56425	-15.82241	-1.741838	0.09218235	0.8164299	0.2854552	7.519305	9.127239
41190	-17.51462	-16.32724	-1.187378	0.07249563	0.7688396	0.2489811	9.561227	9.971701
41200	-18.79449	-16.54887	-2.245622	0.1073111	0.8418979	0.3426938	6.459231	9.138745
41210	-16.72765	-15.37763	-1.350019	0.07335553	0.7713887	0.2876574	9.449146	9.612734
41220	-17.97532	-16.2281	-1.747219	0.08953239	0.811138	0.3035959	7.74186	9.440228
41230	-19.40033	-17.49198	-1.908341	0.1014162	0.8328339	0.2771741	6.834678	9.280919
41240	-16.88804	-15.82687	-1.061176	0.06519341	0.7449133	0.2562434	10.63217	9.66523
41250	-17.33146	-16.34748	-0.9839863	0.05879383	0.720001	0.2717103	11.78945	9.803953
41260	-21.12085	-17.68354	-3.437306	0.1448361	0.8826707	0.5088954	4.785735	8.622055
41270	-19.36594	-17.20001	-2.165921	0.1001915	0.830823	0.368048	6.918222	8.541743
41280	-17.95733	-16.0634	-1.893927	0.099326	0.8293735	0.2855981	6.978507	9.007051
41290	-19.45113	-17.96861	-1.482522	0.06533248	0.7454105	0.3893671	10.60953	9.341009
41300	-17.81633	-16.33881	-1.477519	0.086223	0.8041076	0.2486941	8.039006	9.299231
41310	-18.94339	-17.57159	-1.371795	0.06026357	0.7260948	0.3881366	11.50193	9.808891
41320	-17.39726	-16.11228	-1.284989	0.07714827	0.7820392	0.2487028	8.984611	9.301086
41330	-21.0273	-19.40501	-1.622287	0.06342195	0.7384239	0.4662998	10.92914	9.52239
41340	-16.44878	-15.29414	-1.154648	0.06525515	0.7451343	0.2809817	10.62211	9.888871
41350	-17.30595	-15.76922	-1.536723	0.08472213	0.8007534	0.2724012	8.181418	9.345769
41360	-18.55139	-16.97832	-1.573066	0.09077323	0.8136517	0.2484433	7.636031	9.325938
41370	-18.15088	-17.12088	-1.030001	0.06014332	0.7256051	0.2764735	11.52492	9.569131
41380	-16.96499	-15.68239	-1.282599	0.07579226	0.7783386	0.2553521	9.145355	9.607339
41390	-19.36593	-17.30616	-2.059771	0.089021	0.8100831	0.4195158	7.786333	8.914964
41400	-17.06928	-15.62504	-1.444242	0.08041015	0.7904865	0.272134	8.620146	9.460467
41410	-20.07327	-17.41529	-2.657987	0.1318566	0.8711506	0.3074608	5.256825	8.860309
41420	-16.86066	-15.70958	-1.151073	0.06171903	0.731902	0.3017959	11.23069	9.892919
41430	-18.26992	-17.16469	-1.105223	0.07462082	0.7750469	0.2192308	9.288924	9.782521
41440	-17.92066	-16.3418	-1.578854	0.07391675	0.7730247	0.3573432	9.377404	9.387444
41450	-16.29574	-15.2561	-1.039634	0.06336583	0.7382135	0.2606991	10.93882	9.988505
41460	-19.37145	-16.95287	-2.418576	0.1052917	0.8389024	0.4252358	6.583116	8.994657
41470	-17.34926	-15.8457	-1.503556	0.07342674	0.7715975	0.3348882	9.439982	9.702978
41480	-18.25931	-16.64003	-1.619288	0.07319704	0.7709228	0.3778142	9.469606	9.489154
41490	-17.33764	-15.72577	-1.611869	0.08388149	0.7988269	0.2989452	8.26341	9.451854
41500	-17.55337	-16.64412	-0.9092538	0.05922852	0.7218281	0.2498298	11.70293	9.768167
41510	-22.25293	-19.06101	-3.191927	0.1458565	0.8834901	0.3896352	4.752255	8.088042
41520	-17.78768	-15.9243	-1.863378	0.09357791	0.8191044	0.3129398	7.407167	8.911527
41530	-17.78965	-16.57316	-1.216491	0.06144563	0.7308279	0.3240735	11.28066	9.673666
41540	-22.30564	-19.61093	-2.694709	0.1122571	0.8487945	0.483461	6.174642	8.155317
41550	-16.75201	-15.52477	-1.227243	0.0724548	0.7687172	0.2593317	9.566615	9.563748
41560	-18.98405	-16.90604	-2.078002	0.09140087	0.814899	0.4061946	7.583595	9.29266
41570	-20.15176	-17.82588	-2.325878	0.1011559	0.8324104	0.4231412	6.852265	8.506407
41580	-16.32406	-15.288	-1.036064	0.06355222	0.7389112	0.2587445	10.90673	9.959934
41590	-17.83732	-16.32763	-1.509694	0.07677269	0.7810257	0.3138557	9.028565	9.894406
41600	-16.72954	-15.43981	-1.289734	0.0715184	0.7658786	0.2815947	9.691873	9.557628
41610	-20.33063	-18.57629	-1.754339	0.07360916	0.7721308	0.4286791	9.416588	9.000171
