Iteration	Posterior	Likelihood	Prior	alpha	is_BM	is_OU	p_th	sigma2	t_half	theta
24150	-17.37842	-15.62235	-1.756071	0.06815385	0	1	0.755133	0.2410622	10.17033	9.777188
24160	-18.41357	-16.10061	-2.312956	0.08132098	0	1	0.7927369	0.3181534	8.523596	9.060748
24170	-23.87726	-20.94521	-2.932054	0.110087	0	1	0.8458423	0.3209285	6.296359	8.106679
24180	-18.26457	-16.32686	-1.937711	0.07472435	0	1	0.7753414	0.2514563	9.276054	9.272237
24190	-17.34495	-15.69397	-1.650978	0.06236317	0	1	0.7344027	0.2453877	11.11469	9.868817
24200	-18.12706	-16.06211	-2.064953	0.06597866	0	1	0.7476982	0.3438116	10.50563	9.975677
24210	-18.61626	-17.17887	-1.437387	0.05603072	0	1	0.7078777	0.226699	12.37084	9.95804
24220	-21.49985	-17.71091	-3.788935	0.1372232	0	1	0.8761754	0.4250766	5.05124	8.26435
24230	-17.70057	-15.85263	-1.847945	0.07033421	0	1	0.7621962	0.2523108	9.85505	9.504855
24240	-18.18136	-15.73286	-2.448497	0.08604876	0	1	0.8037237	0.3295576	8.055284	9.239
24250	-21.13119	-17.82299	-3.308206	0.1324374	0	1	0.8717139	0.2909334	5.233771	8.832246
24260	-21.78999	-17.60559	-4.1844	0.1607707	0	1	0.8942869	0.3830081	4.311401	8.822606
24270	-19.4141	-17.05766	-2.356446	0.07733575	0	1	0.7825418	0.3616185	8.96283	9.008091
24280	-21.40935	-19.43285	-1.9765	0.08634354	0	1	0.8043724	0.2042815	8.027783	9.04813
24290	-19.40982	-17.32634	-2.083478	0.06340647	0	1	0.7383659	0.3698883	10.93181	9.550812
24300	-18.1778	-16.15016	-2.027638	0.07414698	0	1	0.7736896	0.2785083	9.348286	9.95248
24310	-18.7745	-16.30339	-2.471113	0.08935679	0	1	0.810777	0.3142444	7.757074	9.470607
24320	-17.25571	-15.35723	-1.898475	0.06928254	0	1	0.7588363	0.2713767	10.00464	9.691174
24330	-18.15504	-16.29917	-1.85587	0.07269484	0	1	0.7694348	0.2418926	9.535025	9.38581
24340	-17.95296	-16.09487	-1.858082	0.07331552	0	1	0.7712713	0.2392563	9.454303	9.459683
24350	-23.34345	-18.08478	-5.258666	0.1952625	0	1	0.9129544	0.5393736	3.549822	8.743199
24360	-17.55075	-15.97444	-1.576303	0.06357267	0	1	0.7389875	0.2219604	10.90323	9.961549
24370	-18.82009	-15.97808	-2.842006	0.1045535	0	1	0.8377798	0.3298338	6.629591	8.814436
24380	-19.43205	-16.34187	-3.090177	0.1097562	0	1	0.8453824	0.3785547	6.315336	8.960835
24390	-20.05014	-17.29074	-2.759402	0.09929045	0	1	0.8293134	0.3395658	6.981005	9.429749
24400	-19.56856	-16.379	-3.189558	0.1129442	0	1	0.8497064	0.3907592	6.137074	8.768854
24410	-19.46687	-17.76387	-1.703003	0.05649413	0	1	0.7099744	0.2927753	12.26937	9.631661
24420	-17.19418	-15.31006	-1.884121	0.06586694	0	1	0.7473053	0.287618	10.52345	9.896938
24430	-17.12219	-15.34051	-1.781682	0.06650606	0	1	0.749538	0.2561162	10.42232	9.856339
24440	-19.26502	-16.27336	-2.991658	0.1051568	0	1	0.8386984	0.3782068	6.59156	8.826079
24450	-18.41415	-16.48809	-1.92606	0.07487679	0	1	0.7757738	0.2477407	9.25717	9.254451
24460	-18.36842	-15.79007	-2.578352	0.09198079	0	1	0.8160374	0.3308712	7.535782	9.060318
24470	-20.23407	-17.97758	-2.256495	0.09457561	0	1	0.8209711	0.2269682	7.329027	8.996453
24480	-17.77291	-15.65308	-2.11983	0.07292155	0	1	0.7701087	0.3134509	9.505382	9.485078
24490	-19.54824	-16.24416	-3.304081	0.1238781	0	1	0.8628871	0.3474416	5.595395	8.662699
24500	-17.119	-15.45704	-1.661962	0.06301932	0	1	0.7369076	0.2446674	10.99896	9.952952
24510	-19.21869	-16.18455	-3.034139	0.1100281	0	1	0.8457607	0.3558652	6.299728	8.961872
24520	-17.34861	-15.38109	-1.967516	0.07236167	0	1	0.7684378	0.2723833	9.578927	9.706297
24530	-24.9748	-19.8085	-5.166301	0.1802127	0	1	0.9056865	0.6768165	3.846273	8.705601
24540	-17.40591	-15.5932	-1.812705	0.06994952	0	1	0.7609772	0.2455706	9.909248	9.799741
24550	-21.39441	-17.7356	-3.658816	0.1377833	0	1	0.8766775	0.3688044	5.030707	8.991869
24560	-21.6886	-18.4759	-3.212697	0.1284657	0	1	0.8677621	0.2876844	5.39558	8.96599
24570	-19.27073	-16.62401	-2.646722	0.0978167	0	1	0.8267875	0.3130181	7.086185	9.324274
24580	-18.16838	-15.69192	-2.476464	0.09082384	0	1	0.8137529	0.3062469	7.631776	9.171439
24590	-22.20177	-19.56912	-2.632651	0.07519901	0	1	0.7766828	0.498766	9.217505	9.995584
24600	-19.16813	-16.72226	-2.445869	0.08783078	0	1	0.8075841	0.3164953	7.891848	9.604955
24610	-18.34598	-16.07163	-2.274352	0.08811407	0	1	0.8081845	0.2650133	7.866476	9.29332
24620	-20.04304	-17.29475	-2.748284	0.08778963	0	1	0.8074966	0.4286311	7.895547	9.118151
24630	-17.44059	-15.71456	-1.72603	0.06718095	0	1	0.7518573	0.2388078	10.31761	9.754446
24640	-17.68317	-15.49028	-2.192884	0.07830826	0	1	0.7851149	0.3007838	8.85152	9.48598
24650	-17.89986	-16.35237	-1.547483	0.06341388	0	1	0.7383937	0.2163826	10.93053	9.890133
24660	-19.4878	-16.97112	-2.516672	0.1001633	0	1	0.8307762	0.2614951	6.92017	9.129614
24670	-21.43528	-18.99437	-2.440911	0.07327768	0	1	0.7711601	0.4288756	9.459185	8.886781
24680	-18.58497	-15.89612	-2.688847	0.1005464	0	1	0.8314105	0.3081118	6.893807	9.006606
24690	-18.85131	-16.41136	-2.439947	0.08684046	0	1	0.8054567	0.3213083	7.981846	8.867291
24700	-19.84013	-17.35726	-2.482871	0.1010153	0	1	0.8321808	0.2482747	6.861804	8.851128
24710	-19.31141	-17.6906	-1.620815	0.05139381	0	1	0.6853607	0.3004995	13.48698	9.985825
24720	-18.58643	-16.04308	-2.54335	0.08814804	0	1	0.8082563	0.3465605	7.863444	9.028123
24730	-19.32354	-16.96781	-2.355731	0.07298612	0	1	0.7703	0.396301	9.496972	9.66136
24740	-18.06469	-15.87037	-2.194318	0.07879925	0	1	0.7863925	0.2980933	8.796368	9.695342
24750	-19.10507	-16.09296	-3.012115	0.1134011	0	1	0.8503066	0.3240684	6.112352	8.803104
24760	-18.64406	-16.29996	-2.3441	0.08367012	0	1	0.7983369	0.3122577	8.284286	9.64142
24770	-18.24694	-16.42977	-1.817163	0.05784218	0	1	0.7159267	0.3189261	11.98342	9.919248
24780	-19.75363	-17.36983	-2.383802	0.09602094	0	1	0.8236106	0.2499965	7.218708	9.245574
24790	-19.39295	-17.60256	-1.790398	0.06193188	0	1	0.7327329	0.2846931	11.19209	9.388797
24800	-18.5046	-16.39484	-2.109758	0.08279354	0	1	0.7962809	0.2516623	8.371995	9.521519
24810	-20.11407	-17.17993	-2.934142	0.09734449	0	1	0.8259628	0.4214499	7.120559	8.780586
24820	-20.17694	-16.98874	-3.188193	0.1102948	0	1	0.8461299	0.4127932	6.284494	9.075882
24830	-17.78786	-15.66028	-2.127582	0.07905615	0	1	0.7870553	0.2773331	8.767783	9.27688
24840	-17.55371	-15.64024	-1.913467	0.06559691	0	1	0.7463512	0.2978854	10.56677	9.709503
24850	-19.20056	-16.89	-2.310557	0.07429447	0	1	0.7741137	0.3684248	9.329727	9.197208
24860	-18.78936	-16.05671	-2.732644	0.09973456	0	1	0.8300607	0.3274992	6.949919	9.140734
24870	-19.42258	-16.99474	-2.427843	0.08950259	0	1	0.8110768	0.3000073	7.744437	8.729882
24880	-17.33701	-15.35113	-1.985883	0.0721815	0	1	0.7678953	0.278495	9.602838	9.671803
24890	-18.2539	-15.78921	-2.464687	0.09042622	0	1	0.8129552	0.3052258	7.665334	9.010728
24900	-19.70124	-17.20836	-2.492885	0.08913457	0	1	0.8103184	0.3226792	7.776412	9.656453
24910	-18.8682	-16.4678	-2.400401	0.08812991	0	1	0.808218	0.3005137	7.865062	9.531795
24920	-17.64214	-15.57881	-2.063337	0.06994006	0	1	0.760947	0.3155815	9.91059	9.727808
24930	-18.09428	-15.93391	-2.160374	0.07586487	0	1	0.7785397	0.3066569	9.136603	9.23793
24940	-17.87265	-15.7294	-2.143255	0.079162	0	1	0.7873273	0.2810819	8.75606	9.614495
24950	-19.34202	-16.62343	-2.718598	0.098775	0	1	0.8284381	0.3295742	7.017435	9.316075
24960	-19.42353	-16.62025	-2.803283	0.09407598	0	1	0.8200409	0.3963114	7.367951	8.965558
24970	-21.24611	-16.92352	-4.32259	0.1652594	0	1	0.8971563	0.3998132	4.194298	8.408675
24980	-18.68332	-16.58403	-2.099294	0.08295308	0	1	0.796658	0.2482011	8.355895	9.094113
24990	-18.01995	-16.45432	-1.565631	0.0586579	0	1	0.7194254	0.2437439	11.81677	9.858762
25000	-17.37236	-15.69361	-1.678751	0.06612055	0	1	0.7481955	0.2329634	10.48308	9.937467
25010	-17.71596	-15.72357	-1.992392	0.06672094	0	1	0.7502806	0.314751	10.38875	9.709365
25020	-19.31766	-16.8609	-2.456759	0.08283498	0	1	0.796379	0.3557434	8.367807	8.893591
25030	-20.10803	-17.10511	-3.002922	0.1004096	0	1	0.8311845	0.423029	6.903199	9.155393
25040	-17.91883	-15.98147	-1.937363	0.07057223	0	1	0.7629448	0.2745213	9.821812	9.387496
25050	-19.26661	-16.67474	-2.591871	0.08867908	0	1	0.8093716	0.3597142	7.816355	9.523744
25060	-18.63773	-16.176	-2.461733	0.08437303	0	1	0.7999576	0.3460371	8.215269	9.51075
25070	-19.53202	-17.72199	-1.810031	0.05840891	0	1	0.7183655	0.3128744	11.86715	9.531075
25080	-19.31264	-16.83946	-2.473178	0.08512813	0	1	0.8016714	0.3444565	8.142398	8.824202
25090	-19.57652	-17.0064	-2.570118	0.0816807	0	1	0.7936133	0.4083246	8.486058	9.349316
25100	-22.28648	-20.34178	-1.944701	0.06148823	0	1	0.7309958	0.3353345	11.27284	8.936347
25110	-17.15515	-15.47282	-1.682336	0.06456715	0	1	0.7426524	0.2416353	10.73529	9.940748
25120	-18.97327	-16.97992	-1.993355	0.06031813	0	1	0.7263165	0.3609041	11.49152	9.821011
25130	-17.63671	-15.58278	-2.053924	0.0694183	0	1	0.7592749	0.3161056	9.985079	9.782493
25140	-18.72394	-16.38978	-2.334162	0.08135937	0	1	0.7928308	0.3247077	8.519574	8.987722
25150	-18.06792	-16.35271	-1.71521	0.06626511	0	1	0.7487004	0.2408738	10.46021	9.565551
25160	-19.0418	-16.73878	-2.303026	0.07197759	0	1	0.7672785	0.3840874	9.630042	9.714641
25170	-19.65664	-16.38254	-3.274107	0.1187475	0	1	0.8569975	0.3759645	5.83715	8.61931
25180	-19.46935	-17.37463	-2.09472	0.08266016	0	1	0.7959646	0.2486088	8.385505	8.950377
25190	-18.34859	-16.09561	-2.252978	0.08793295	0	1	0.8078011	0.2604079	7.882678	9.132758
25200	-18.40407	-16.40671	-1.997358	0.07364708	0	1	0.7722413	0.2730829	9.41174	9.202178
25210	-18.88811	-16.82259	-2.065515	0.06238505	0	1	0.7344869	0.3712638	11.11079	9.912781
25220	-17.97538	-15.73648	-2.238902	0.07613991	0	1	0.7792984	0.3297788	9.103599	9.552077
25230	-17.58385	-15.66644	-1.917405	0.06665603	0	1	0.7500567	0.2924144	10.39887	9.633937
25240	-18.06834	-15.85857	-2.209774	0.07432839	0	1	0.774211	0.3328641	9.325471	9.721625
25250	-20.71962	-18.57449	-2.145128	0.06580457	0	1	0.7470855	0.3738907	10.53342	9.091652
25260	-21.78082	-17.50193	-4.278896	0.157643	0	1	0.8921911	0.449854	4.396943	8.286024
25270	-19.5119	-17.0739	-2.438	0.0760628	0	1	0.7790862	0.4030885	9.112827	9.644477
25280	-18.08024	-16.14262	-1.93762	0.06462826	0	1	0.7428746	0.3115053	10.72514	9.604119
25290	-20.33035	-18.17271	-2.157644	0.06047995	0	1	0.7269722	0.4238872	11.46078	9.944777
25300	-18.44934	-16.21674	-2.232602	0.08490781	0	1	0.8011742	0.2720721	8.163527	9.018924
25310	-17.82827	-15.66023	-2.168045	0.07491864	0	1	0.7758923	0.3152859	9.251999	9.7054
25320	-19.11543	-16.15303	-2.9624	0.1051382	0	1	0.8386703	0.3674462	6.592726	8.951363
25330	-22.63342	-18.11769	-4.51573	0.1665235	0	1	0.8979365	0.472158	4.162459	8.893369
25340	-19.26452	-17.04891	-2.215605	0.08849004	0	1	0.808976	0.2479075	7.833053	9.419558
25350	-22.83528	-18.08387	-4.751404	0.1916745	0	1	0.9113252	0.3504729	3.616272	8.579485
25360	-17.54047	-15.55915	-1.981321	0.07361749	0	1	0.772155	0.2689073	9.415524	9.763258
25370	-20.64545	-17.35135	-3.294103	0.1123327	0	1	0.8488954	0.4394889	6.170484	9.059073
25380	-17.82982	-16.14468	-1.685138	0.06491418	0	1	0.7439097	0.2405354	10.6779	9.664491
25390	-22.89915	-17.30098	-5.598169	0.2138244	0	1	0.9205103	0.5108255	3.241665	8.51298
25400	-21.40357	-19.26104	-2.142531	0.07040044	0	1	0.762405	0.3382692	9.845779	8.77365
25410	-18.10599	-16.0609	-2.045095	0.0663804	0	1	0.7491018	0.3341904	10.44205	9.689396
25420	-17.51925	-15.47341	-2.045837	0.0745227	0	1	0.7747671	0.281371	9.301154	9.697126
25430	-18.23634	-15.88474	-2.351596	0.08266047	0	1	0.7959653	0.3214203	8.385473	9.531029
25440	-20.16607	-16.71537	-3.4507	0.1290315	0	1	0.8683397	0.3606336	5.371922	8.888868
25450	-19.79554	-17.3436	-2.451943	0.07536191	0	1	0.7771397	0.4148726	9.197579	9.424655
25460	-18.21711	-15.9209	-2.296216	0.0818159	0	1	0.7939409	0.3096031	8.472035	9.595709
25470	-17.60275	-15.4998	-2.102944	0.07443829	0	1	0.7745258	0.2984409	9.311703	9.696652
25480	-18.46892	-16.14662	-2.322301	0.08665286	0	1	0.8050487	0.2867861	7.999127	9.479693
25490	-17.34509	-15.41667	-1.928424	0.07030116	0	1	0.7620919	0.2736479	9.859683	9.876652
25500	-19.01662	-17.17964	-1.836978	0.07112667	0	1	0.764672	0.2453973	9.74525	9.239757
25510	-17.66106	-15.6429	-2.018156	0.0691111	0	1	0.7582804	0.3069936	10.02946	9.995
25520	-17.21614	-15.44848	-1.767658	0.06449365	0	1	0.7423847	0.2635679	10.74753	9.809649
25530	-19.75827	-17.7718	-1.986473	0.05668422	0	1	0.7108269	0.3871616	12.22822	9.968383
25540	-17.40557	-15.40469	-2.000877	0.07038354	0	1	0.7623517	0.2936966	9.848143	9.655748
25550	-20.73679	-17.82621	-2.910582	0.09268825	0	1	0.8174082	0.4543859	7.478263	8.879651
25560	-17.59367	-15.57171	-2.02196	0.06810254	0	1	0.7549622	0.3148299	10.17799	9.838369
25570	-18.24149	-16.20714	-2.034344	0.06805612	0	1	0.7548075	0.3190671	10.18493	9.452693
25580	-18.958	-16.57233	-2.385669	0.0796366	0	1	0.788539	0.3545995	8.703878	9.060689
25590	-17.54472	-15.59617	-1.94855	0.07452347	0	1	0.7747692	0.2552826	9.301059	9.58871
25600	-17.87093	-15.65462	-2.216315	0.08260684	0	1	0.7958379	0.281071	8.390918	9.220737
25610	-19.11908	-16.335	-2.784082	0.1075272	0	1	0.8422119	0.2922371	6.446252	8.955447
25620	-19.9902	-17.12034	-2.869859	0.1044834	0	1	0.8376724	0.3396551	6.63404	8.507391
25630	-19.55012	-17.66827	-1.881848	0.05714693	0	1	0.7128838	0.3452948	12.12921	9.68754
25640	-19.00197	-17.01972	-1.982251	0.06063344	0	1	0.7275916	0.3545387	11.43176	9.729647
25650	-20.2789	-17.65155	-2.627343	0.1017515	0	1	0.8333764	0.2824172	6.812156	9.315178
25660	-17.65873	-15.58469	-2.074034	0.07287583	0	1	0.7699731	0.2997107	9.511345	9.819843
25670	-19.30466	-17.10459	-2.200076	0.0898501	0	1	0.8117877	0.2371437	7.714485	9.255522
25680	-17.79787	-15.95654	-1.841337	0.06078589	0	1	0.7282043	0.306945	11.40309	9.860342
25690	-20.76018	-18.12808	-2.632096	0.09421391	0	1	0.8202986	0.3329814	7.357164	9.661437
25700	-19.40046	-17.5073	-1.893158	0.07823403	0	1	0.7849205	0.2232384	8.859919	9.19275
25710	-21.4628	-19.96033	-1.502471	0.06978512	0	1	0.7604527	0.1807002	9.932593	9.956179
25720	-18.68853	-16.59919	-2.089342	0.08120251	0	1	0.7924468	0.2550435	8.536032	9.070036
25730	-20.08584	-16.888	-3.19784	0.122807	0	1	0.8616974	0.3196049	5.644198	8.935256
25740	-18.38922	-16.09911	-2.29011	0.07533404	0	1	0.7770617	0.3530927	9.200982	9.607666
25750	-19.1118	-17.5199	-1.5919	0.05313856	0	1	0.6941743	0.2813241	13.04415	9.898892
25760	-17.23475	-15.37409	-1.860662	0.06612414	0	1	0.7482081	0.27942	10.48251	9.779911
25770	-17.96209	-15.7533	-2.20879	0.07457251	0	1	0.7749092	0.3308184	9.294942	9.584847
25780	-18.10858	-16.42383	-1.68475	0.06938003	0	1	0.7591514	0.2187029	9.990586	9.727902
25790	-18.77263	-16.7395	-2.033129	0.06784761	0	1	0.7541104	0.3200929	10.21624	9.311781
25800	-22.53663	-18.19491	-4.341724	0.1514013	0	1	0.8877513	0.5468636	4.578212	8.6604
25810	-18.40319	-16.44554	-1.957649	0.07595361	0	1	0.778785	0.2499153	9.125928	9.227696
25820	-19.36901	-16.19606	-3.172953	0.1155156	0	1	0.853025	0.3639156	6.000463	8.854944
25830	-17.57345	-15.517	-2.056445	0.07046884	0	1	0.7626202	0.3099171	9.836222	9.692921
25840	-20.44317	-17.64972	-2.793457	0.1110725	0	1	0.8471969	0.2736112	6.240492	8.575051
25850	-17.65272	-15.80295	-1.849775	0.07258595	0	1	0.7691098	0.240979	9.54933	9.645032
25860	-18.89731	-16.55729	-2.340016	0.07712989	0	1	0.7819898	0.3572831	8.986752	9.158176
25870	-18.92992	-16.00615	-2.923765	0.1086225	0	1	0.8437855	0.3283256	6.381251	8.903787
25880	-18.02597	-15.87632	-2.149658	0.08262327	0	1	0.7958769	0.2628547	8.389249	9.429646
25890	-19.78099	-17.01827	-2.762719	0.09190966	0	1	0.8158985	0.3984594	7.541614	8.811869
25900	-17.52993	-15.71388	-1.816051	0.06857719	0	1	0.7565341	0.2536745	10.10755	9.595592
25910	-18.06136	-16.16752	-1.893837	0.07339225	0	1	0.7714964	0.2475622	9.444419	9.364861
25920	-18.01596	-15.76788	-2.248078	0.07644776	0	1	0.7801419	0.3306516	9.066939	9.436128
25930	-19.58276	-17.77938	-1.803384	0.0582884	0	1	0.71785	0.3115976	11.89168	9.525425
25940	-18.02667	-15.64432	-2.382356	0.08447524	0	1	0.8001912	0.3189391	8.20533	9.253482
25950	-17.15894	-15.36829	-1.790657	0.06424132	0	1	0.7414618	0.271148	10.78974	9.853351
25960	-18.33131	-16.28027	-2.051042	0.07161342	0	1	0.7661695	0.3008506	9.679013	9.264698
25970	-19.94314	-17.13619	-2.806955	0.09785608	0	1	0.8268559	0.3671087	7.083333	9.419737
25980	-17.73058	-15.88897	-1.841609	0.06035967	0	1	0.7264851	0.3098181	11.48362	9.932095
25990	-19.0825	-17.18218	-1.900311	0.07444467	0	1	0.7745441	0.2436673	9.310904	9.163408
26000	-19.70807	-17.17556	-2.532504	0.08448968	0	1	0.8002241	0.3704956	8.203927	8.814319
26010	-17.39739	-15.57855	-1.818839	0.06991167	0	1	0.7608566	0.2472802	9.914614	9.695457
26020	-18.9654	-16.39116	-2.574237	0.08541733	0	1	0.8023204	0.3787554	8.114831	9.25548
26030	-18.10601	-16.47121	-1.634802	0.05755285	0	1	0.7146673	0.2673982	12.04366	9.850811
26040	-21.04063	-19.10353	-1.937108	0.05643666	0	1	0.7097158	0.3704541	12.28186	9.442152
26050	-19.35844	-16.45608	-2.902362	0.1068666	0	1	0.8412479	0.3335732	6.486096	9.122036
26060	-22.13201	-18.18516	-3.946848	0.1348879	0	1	0.8740374	0.5230821	5.138692	8.809496
26070	-19.11351	-16.17632	-2.937192	0.1120252	0	1	0.8484843	0.3095836	6.187424	8.846377
26080	-18.45507	-15.96687	-2.488204	0.08532753	0	1	0.8021193	0.348195	8.123371	9.173527
26090	-17.62549	-15.61629	-2.009206	0.06730305	0	1	0.7522727	0.3161584	10.2989	9.95784
26100	-22.73166	-18.44806	-4.2836	0.1659734	0	1	0.8975985	0.3787421	4.176253	8.893609
26110	-20.10705	-17.65239	-2.454654	0.08021378	0	1	0.7899953	0.3753004	8.641248	8.817912
26120	-18.55503	-16.26803	-2.286999	0.09017738	0	1	0.8124526	0.256889	7.686486	9.117444
26130	-17.34731	-15.42917	-1.918137	0.06896225	0	1	0.7577958	0.2786529	10.05111	9.641525
26140	-20.09586	-17.32695	-2.768911	0.08928886	0	1	0.810637	0.4238631	7.762975	8.940344
26150	-19.24589	-16.26922	-2.976665	0.1138626	0	1	0.8509084	0.3097328	6.087574	8.727229
26160	-22.01824	-19.3819	-2.636343	0.08929474	0	1	0.8106492	0.3711912	7.762464	9.977768
26170	-17.45696	-15.74688	-1.71008	0.0671105	0	1	0.751617	0.2353806	10.32845	9.788652
26180	-17.60277	-15.59066	-2.012109	0.07112871	0	1	0.7646784	0.2923541	9.744971	9.922786
26190	-25.15274	-22.58182	-2.570913	0.0637276	0	1	0.7395646	0.5981379	10.87672	9.307376
26200	-18.67759	-16.91136	-1.766235	0.0683061	0	1	0.7556386	0.2427392	10.14766	9.380635
26210	-17.68892	-16.02273	-1.666187	0.06665448	0	1	0.7500514	0.2274629	10.39911	9.770521
26220	-17.74141	-15.75083	-1.990573	0.07701789	0	1	0.7816883	0.2525129	8.99982	9.465751
26230	-19.14911	-16.21289	-2.936217	0.1059632	0	1	0.8399107	0.3517387	6.541397	9.051647
26240	-18.74276	-16.50225	-2.240511	0.07753613	0	1	0.7830766	0.3206669	8.939666	9.05033
26250	-18.41504	-16.10732	-2.307719	0.08871119	0	1	0.8094386	0.2705553	7.813526	9.330212
26260	-21.48038	-17.95717	-3.523204	0.1185611	0	1	0.8567741	0.4842238	5.846328	8.511263
26270	-18.29166	-15.92461	-2.367058	0.08039417	0	1	0.7904466	0.3425105	8.621859	9.484484
26280	-17.04131	-15.34744	-1.693873	0.06226285	0	1	0.734016	0.2566885	11.1326	9.974024
26290	-17.73378	-15.65691	-2.076873	0.07095867	0	1	0.7641511	0.3130424	9.768323	9.553534
26300	-18.3295	-15.99731	-2.332193	0.08332198	0	1	0.7975251	0.3108496	8.318899	9.569533
26310	-18.57417	-16.12213	-2.452039	0.0852274	0	1	0.8018946	0.3365417	8.132915	9.504065
26320	-19.52522	-16.66684	-2.858375	0.1103429	0	1	0.8461963	0.2965182	6.281756	9.021702
26330	-18.4347	-15.78706	-2.647636	0.09627365	0	1	0.8240644	0.3237327	7.19976	9.034777
26340	-19.52207	-16.78165	-2.740419	0.09728819	0	1	0.825864	0.3476419	7.12468	8.644007
26350	-17.87892	-15.74803	-2.130889	0.08098882	0	1	0.7919215	0.267071	8.558554	9.476476
26360	-21.90368	-18.12881	-3.774876	0.1273697	0	1	0.8666288	0.5166167	5.442009	8.584864
26370	-17.90485	-15.71978	-2.185074	0.07525069	0	1	0.7768279	0.3184492	9.211173	9.392839
26380	-17.97608	-15.63912	-2.336959	0.08658373	0	1	0.8048979	0.291448	8.005513	9.176701
26390	-18.79694	-16.57369	-2.223246	0.08825843	0	1	0.8084892	0.2510398	7.853609	9.339196
26400	-19.13327	-16.39802	-2.735244	0.09643245	0	1	0.8243484	0.352185	7.187904	8.759472
26410	-21.4819	-19.67455	-1.807351	0.0508164	0	1	0.6823475	0.3665866	13.64023	9.679695
26420	-21.7316	-19.29941	-2.432194	0.07289727	0	1	0.7700367	0.4285995	9.508548	8.818293
26430	-18.73345	-16.78994	-1.943506	0.07521975	0	1	0.776741	0.2502729	9.214963	9.93327
26440	-18.21274	-15.7243	-2.488434	0.08990579	0	1	0.8119012	0.3160315	7.709706	9.068127
26450	-21.76314	-19.02732	-2.735817	0.08041452	0	1	0.7904974	0.4950357	8.619677	9.611446
26460	-21.41074	-17.13569	-4.275044	0.155546	0	1	0.8907391	0.4685152	4.456218	8.469809
26470	-18.30192	-16.01189	-2.290033	0.08025211	0	1	0.7900913	0.3180764	8.637121	9.115061
26480	-19.01441	-16.37366	-2.640755	0.1027563	0	1	0.8349819	0.280192	6.745543	8.835475
26490	-20.38673	-16.9388	-3.44794	0.1339834	0	1	0.8731895	0.3237667	5.173382	8.801284
26500	-19.37682	-16.3909	-2.985921	0.1037163	0	1	0.836488	0.3877152	6.683108	8.982207
26510	-17.34832	-15.52035	-1.827965	0.06921324	0	1	0.7586119	0.253273	10.01466	9.673606
26520	-19.61392	-17.09555	-2.518369	0.07986228	0	1	0.7891107	0.4029853	8.679281	9.62192
26530	-21.2632	-18.4857	-2.777499	0.1082387	0	1	0.8432377	0.2859691	6.403876	8.426403
26540	-20.64811	-18.17999	-2.468126	0.07303895	0	1	0.7704563	0.4429459	9.490103	9.351938
26550	-17.94912	-15.8658	-2.083319	0.07907941	0	1	0.7871152	0.2651942	8.765204	9.609588
26560	-18.02709	-16.0786	-1.948492	0.07721001	0	1	0.7822049	0.2411222	8.977426	9.415022
26570	-19.1379	-17.58213	-1.555779	0.06757117	0	1	0.7531806	0.1997622	10.25803	9.720374
26580	-17.54238	-15.51558	-2.0268	0.07595052	0	1	0.7787764	0.2678263	9.1263	9.588954
26590	-21.74443	-17.61208	-4.132353	0.1608178	0	1	0.8943178	0.3632208	4.31014	8.787472
26600	-18.32438	-16.05737	-2.267003	0.07637304	0	1	0.7799377	0.3375034	9.07581	9.285472
26610	-24.2207	-21.20855	-3.012148	0.1025288	0	1	0.834621	0.4081753	6.760512	7.980832
26620	-18.20697	-16.47202	-1.734954	0.0713864	0	1	0.7654733	0.2203778	9.709794	9.661951
26630	-18.62669	-16.02617	-2.600523	0.09475881	0	1	0.8213098	0.3189233	7.314858	9.248925
