Iteration	Posterior	Likelihood	Prior	sigma2
5370	-12.9628	-14.99132	2.028525	0.03288233
5380	-13.89323	-15.39468	1.501449	0.05570179
5390	-13.54561	-15.15586	1.610245	0.04995968
5400	-13.118	-14.91796	1.799965	0.04132618
5410	-13.77415	-15.31054	1.53639	0.05378912
5420	-13.02772	-14.89514	1.86742	0.03863046
5430	-12.95911	-14.97201	2.012899	0.03340019
5440	-13.03354	-14.89566	1.862125	0.03883553
5450	-13.24624	-14.9767	1.730467	0.0443004
5460	-13.03544	-15.15898	2.123538	0.02990191
5470	-13.12171	-14.91936	1.797646	0.04142213
5480	-13.14857	-14.93013	1.781564	0.04209364
5490	-15.61612	-16.72995	1.113837	0.08207425
5500	-12.96041	-14.93037	1.969959	0.03486565
5510	-14.05279	-15.51022	1.457423	0.05820889
5520	-13.0465	-15.17867	2.132172	0.02964487
5530	-14.55599	-15.88932	1.33333	0.06589952
5540	-12.99081	-14.89857	1.907763	0.03710302
5550	-12.95943	-14.93429	1.97486	0.03469517
5560	-13.94929	-16.37956	2.430271	0.02200323
5570	-13.57948	-15.17808	1.598601	0.0505448
5580	-13.19525	-14.95118	1.755934	0.04318646
5590	-14.35346	-15.73453	1.381064	0.06282776
5600	-13.0221	-14.89485	1.872751	0.03842505
5610	-13.00335	-14.89571	1.892356	0.03767907
5620	-14.14556	-15.57861	1.433045	0.05964535
5630	-15.29071	-16.46773	1.177015	0.0770493
5640	-13.06899	-14.90232	1.833327	0.03997018
5650	-13.97301	-15.45208	1.479078	0.05696191
5660	-13.65998	-16.02553	2.365545	0.02347454
5670	-13.57501	-15.17513	1.600123	0.05046792
5680	-13.19431	-14.95073	1.756426	0.0431652
5690	-13.02228	-15.13466	2.112376	0.03023756
5700	-13.33579	-15.02606	1.690275	0.04611722
5710	-14.05163	-16.50216	2.450527	0.02156202
5720	-13.04164	-15.17009	2.12845	0.02975542
5730	-12.97534	-14.90683	1.931484	0.03623323
5740	-14.18198	-15.60567	1.42369	0.06020596
5750	-14.03624	-15.4981	1.46186	0.05795119
5760	-12.96551	-15.00192	2.036408	0.03262415
5770	-13.24627	-14.97672	1.730453	0.04430102
5780	-12.95884	-14.97002	2.011179	0.03345769
5790	-13.41359	-15.07232	1.658734	0.04759496
5800	-14.2937	-15.68937	1.395666	0.06191703
5810	-13.98246	-15.45893	1.476477	0.05711028
5820	-13.49199	-15.12129	1.629292	0.04901707
5830	-14.20239	-16.68086	2.478472	0.02096783
5840	-12.9591	-14.97195	2.012843	0.03340208
5850	-12.96261	-14.99053	2.027917	0.03290235
5860	-12.95808	-14.96287	2.004786	0.03367229
5870	-14.97838	-16.21916	1.240782	0.07228954
5880	-13.56965	-15.91196	2.342312	0.02402631
5890	-13.66079	-16.02654	2.365745	0.02346984
5900	-13.05584	-14.89926	1.843413	0.03956907
5910	-13.30835	-15.01043	1.702082	0.04557589
5920	-12.95781	-14.9465	1.988692	0.03421857
5930	-12.97853	-15.04076	2.062234	0.03179239
5940	-12.96132	-14.92746	1.966141	0.03499903
5950	-12.95792	-14.96067	2.002745	0.03374107
5960	-13.12073	-14.91899	1.798256	0.04139686
5970	-13.37966	-15.05183	1.672167	0.04695989
5980	-14.0485	-16.49843	2.449926	0.021575
5990	-14.53943	-15.87657	1.337139	0.06564896
6000	-13.11584	-14.91716	1.80132	0.04127019
6010	-13.21692	-15.44259	2.225672	0.02699871
6020	-13.03688	-15.16158	2.124697	0.02986729
6030	-13.76465	-15.30392	1.539266	0.05363466
6040	-12.99685	-14.8969	1.900048	0.03739037
6050	-13.08258	-14.90606	1.823481	0.04036569
6060	-12.99755	-15.08513	2.087582	0.03099666
6070	-13.14405	-14.92824	1.784191	0.0419832
6080	-14.52694	-15.86696	1.340024	0.06545985
6090	-12.9961	-14.89707	1.900975	0.0373557
6100	-16.72175	-17.63868	0.9169286	0.09993624
6110	-13.22471	-15.45369	2.22898	0.02690955
6120	-13.10943	-14.91484	1.80541	0.04110175
6130	-13.46429	-15.10375	1.639464	0.04852103
6140	-13.45623	-15.0987	1.642465	0.0483756
6150	-13.44834	-15.09377	1.64543	0.04823241
6160	-13.8654	-15.37484	1.509437	0.05525862
6170	-14.75357	-16.04257	1.289	0.06888654
6180	-12.97174	-15.02207	2.050326	0.03217324
6190	-12.95813	-14.94254	1.984414	0.03436528
6200	-13.53486	-15.14886	1.614002	0.0497723
6210	-13.93277	-15.42304	1.490264	0.05632829
6220	-14.3503	-15.73213	1.38183	0.06277967
6230	-13.38859	-15.05717	1.668588	0.04712825
6240	-12.99163	-15.07217	2.080539	0.03121573
6250	-13.87674	-15.38291	1.506169	0.05543947
6260	-16.21579	-17.21996	1.004167	0.09158741
6270	-14.01917	-16.4634	2.444225	0.02169833
6280	-12.96383	-14.99554	2.031714	0.03277765
6290	-12.96389	-14.99581	2.031919	0.03277092
6300	-14.19895	-15.61832	1.419369	0.06046667
6310	-13.04717	-15.17984	2.132676	0.02962992
6320	-14.01397	-15.48184	1.467876	0.0576036
6330	-13.43865	-15.74357	2.304923	0.02494163
6340	-13.03402	-14.89571	1.861691	0.03885241
6350	-14.21851	-15.63293	1.414416	0.06076689
6360	-13.96975	-15.44972	1.479977	0.05691072
6370	-13.13375	-14.92405	1.790295	0.04172774
6380	-13.62402	-15.20772	1.583703	0.05130344
6390	-12.9867	-15.06087	2.07417	0.03141517
6400	-12.98831	-14.89947	1.911155	0.03697735
6410	-13.11747	-14.91777	1.800294	0.04131256
6420	-13.58984	-15.18494	1.595096	0.05072227
6430	-14.07246	-15.52465	1.452187	0.05851449
6440	-12.96711	-14.91576	1.94865	0.03561658
6450	-13.38943	-15.05768	1.668251	0.04714417
6460	-13.25012	-14.97873	1.728618	0.04438239
6470	-13.04434	-14.89712	1.852778	0.03920022
6480	-13.59637	-15.18927	1.592899	0.05083381
6490	-13.00201	-15.09455	2.092545	0.0308432
6500	-14.177	-16.65091	2.473909	0.02106371
6510	-13.26707	-14.98773	1.720662	0.04473692
6520	-12.95917	-14.9724	2.013236	0.03338896
6530	-14.44915	-15.80734	1.358193	0.06428127
6540	-15.41952	-16.57117	1.151647	0.07902891
6550	-13.45149	-15.09573	1.644244	0.04828965
6560	-16.30614	-17.29441	0.988274	0.09305465
6570	-13.56933	-15.17139	1.602061	0.05037023
6580	-12.96271	-14.99096	2.028247	0.03289149
6590	-15.57455	-16.69629	1.121745	0.08142773
6600	-13.0113	-15.11342	2.102119	0.0305493
6610	-13.02034	-14.8948	1.874461	0.03835943
6620	-13.0084	-15.10763	2.099229	0.03063773
6630	-13.3297	-15.59897	2.269265	0.02584704
6640	-14.31644	-15.70652	1.390081	0.06226378
6650	-13.15419	-14.93252	1.778337	0.04222973
6660	-12.96684	-15.00659	2.039745	0.03251547
6670	-13.1561	-14.93335	1.777245	0.04227587
6680	-13.02335	-14.89489	1.871541	0.03847158
6690	-13.21302	-15.43701	2.223996	0.02704398
6700	-13.36161	-15.04112	1.679508	0.04661642
6710	-12.95786	-14.9457	1.987841	0.03424772
6720	-12.96753	-15.00892	2.041389	0.03246205
6730	-13.6714	-15.23972	1.568318	0.05209888
6740	-15.20871	-16.40214	1.193434	0.07579456
6750	-13.37927	-15.66539	2.286115	0.02541517
6760	-13.04663	-15.17891	2.132275	0.0296418
6770	-12.98791	-14.89963	1.91172	0.03695647
6780	-14.34285	-15.72649	1.38364	0.06266614
6790	-13.42319	-15.07821	1.655014	0.04777235
6800	-12.98622	-14.90032	1.914101	0.03686858
6810	-13.42236	-15.07769	1.655337	0.04775692
6820	-13.61525	-15.20185	1.5866	0.05115502
6830	-14.62397	-15.94182	1.317851	0.06692752
6840	-13.96641	-16.40015	2.43374	0.02192705
6850	-13.02027	-15.13084	2.110566	0.03029233
6860	-12.99923	-15.08872	2.089489	0.0309376
6870	-13.81301	-16.21435	2.401342	0.02264907
6880	-13.0103	-15.11143	2.101128	0.0305796
6890	-13.14702	-15.34025	2.193232	0.02788891
6900	-12.96225	-14.98894	2.026694	0.0329426
6910	-16.51834	-19.28824	2.769902	0.01566704
6920	-14.09678	-15.54255	1.445762	0.05889163
6930	-12.9875	-15.06274	2.075238	0.03138163
6940	-12.95766	-14.95454	1.996878	0.03393963
6950	-13.07918	-15.23402	2.154833	0.02898065
6960	-13.15155	-14.9314	1.779847	0.04216601
6970	-13.14337	-14.92796	1.784591	0.04196642
6980	-12.99499	-15.0796	2.084611	0.03108886
6990	-14.68991	-15.99298	1.303066	0.06792439
7000	-13.09753	-14.91075	1.813217	0.04078212
7010	-15.27002	-17.90539	2.635369	0.01792313
7020	-13.12342	-14.92001	1.796591	0.04146584
7030	-13.19618	-14.95163	1.755444	0.04320762
7040	-13.80788	-16.20809	2.400205	0.02267484
7050	-13.11935	-15.29798	2.17863	0.02829913
7060	-14.47632	-17.00092	2.524596	0.02002267
7070	-12.97614	-15.03444	2.058304	0.03191758
7080	-12.97777	-15.03877	2.061005	0.03183147
7090	-15.17637	-16.37634	1.199969	0.0753009
7100	-12.97687	-14.90564	1.928772	0.03633164
7110	-13.89981	-16.31986	2.420048	0.02222935
7120	-12.99855	-15.08727	2.088723	0.03096131
7130	-13.01949	-14.89478	1.875298	0.0383273
7140	-13.33218	-15.02398	1.691804	0.04604675
7150	-12.9604	-14.97993	2.019532	0.0331794
7160	-13.08998	-14.90831	1.818333	0.04057403
7170	-13.86887	-15.3773	1.508437	0.05531391
7180	-15.5712	-16.69358	1.122385	0.08137564
7190	-13.00411	-14.89561	1.891496	0.03771149
7200	-12.99778	-14.89669	1.898909	0.03743298
7210	-14.79752	-16.07692	1.279398	0.06955116
7220	-13.96502	-15.44631	1.481282	0.0568365
7230	-13.53328	-15.14783	1.614557	0.04974472
7240	-13.9137	-15.40933	1.495635	0.05602657
7250	-12.99833	-14.89657	1.898242	0.03745796
7260	-13.00044	-14.89617	1.895731	0.03755212
7270	-13.09033	-14.90842	1.818093	0.04058377
7280	-14.78997	-16.07101	1.281043	0.06943689
7290	-13.33479	-15.02549	1.690695	0.04609782
7300	-12.98731	-15.06229	2.074981	0.03138971
7310	-14.2449	-16.73089	2.485992	0.02081073
7320	-15.92573	-16.98198	1.056246	0.08693969
7330	-12.96396	-14.99608	2.032119	0.03276437
7340	-13.52148	-15.1402	1.618718	0.04953814
7350	-13.01403	-14.89483	1.880795	0.03811723
7360	-12.9701	-15.01712	2.04702	0.03227978
7370	-13.2073	-14.957	1.749705	0.0434563
7380	-14.97493	-16.21643	1.241505	0.07223727
7390	-15.87007	-16.93651	1.066438	0.08605813
7400	-13.20452	-14.95565	1.751128	0.0433945
7410	-13.09416	-14.90964	1.81548	0.04068993
7420	-14.95026	-16.19695	1.246697	0.07186316
7430	-12.97045	-15.01819	2.047746	0.03225634
7440	-13.34536	-15.62007	2.274712	0.02570664
7450	-14.13781	-15.57286	1.435052	0.05952572
7460	-13.30604	-15.00914	1.703093	0.04552985
7470	-13.23807	-14.97247	1.7344	0.0441265
7480	-13.09663	-14.91045	1.813818	0.04075764
7490	-12.98992	-14.89888	1.908955	0.03705881
7500	-13.23734	-14.97209	1.734754	0.04411088
7510	-14.25591	-16.74383	2.487917	0.02077071
7520	-13.75106	-15.29447	1.543407	0.05341299
7530	-13.51164	-15.13386	1.62222	0.04936496
7540	-12.97227	-15.02363	2.051356	0.03214011
7550	-13.44046	-15.08887	1.648409	0.04808893
7560	-12.96707	-15.00737	2.040302	0.03249736
7570	-13.93509	-15.42471	1.489614	0.05636491
7580	-13.39578	-15.06151	1.665728	0.04726325
7590	-16.65101	-17.57989	0.9288804	0.09874892
7600	-13.9193	-15.41336	1.494052	0.0561153
7610	-15.1705	-16.37166	1.201158	0.07521139
7620	-13.83418	-15.35271	1.518523	0.05475878
7630	-14.43049	-16.94773	2.517238	0.02017053
7640	-13.00835	-14.89515	1.886798	0.03788908
7650	-14.02516	-15.49	1.464848	0.05777827
7660	-13.62979	-15.98776	2.357975	0.02365291
7670	-15.10072	-16.31611	1.215396	0.07414811
7680	-12.97129	-14.91057	1.939273	0.03595211
7690	-13.12605	-14.92102	1.794968	0.04153319
7700	-15.35705	-16.52094	1.163889	0.07806735
7710	-13.26781	-14.98813	1.720321	0.04475216
7720	-13.5323	-15.1472	1.6149	0.04972766
7730	-12.95846	-14.96682	2.008361	0.03355211
7740	-13.0382	-14.89622	1.858018	0.03899537
7750	-13.22937	-14.96802	1.738643	0.04393969
7760	-13.59334	-15.94192	2.348581	0.02387615
7770	-14.55438	-15.88808	1.3337	0.06587512
7780	-13.01749	-14.89477	1.877285	0.03825123
7790	-13.00088	-15.09219	2.091312	0.03088123
7800	-13.01184	-15.11448	2.102641	0.03053337
7810	-15.90031	-16.9612	1.060893	0.08653667
7820	-13.05008	-15.18494	2.134852	0.02956553
7830	-13.673	-15.24081	1.567807	0.05212547
7840	-13.19433	-14.95075	1.756411	0.04316585
7850	-13.02878	-14.89522	1.86644	0.03866834
7860	-12.96382	-14.99554	2.031712	0.03277771
7870	-13.12768	-15.31084	2.183158	0.02817127
7880	-14.02696	-16.4727	2.445747	0.02166534
7890	-16.4912	-17.44737	0.9561614	0.09609137
7900	-14.03067	-15.49403	1.463359	0.05786436
7910	-13.12626	-14.9211	1.794844	0.04153836
7920	-12.97571	-14.90654	1.930828	0.036257
7930	-12.98007	-14.90349	1.92342	0.03652662
7940	-14.03439	-15.49675	1.46236	0.05792224
7950	-14.21228	-15.62827	1.41599	0.06067133
7960	-13.81998	-16.22286	2.402883	0.0226142
7970	-13.09079	-14.90857	1.817774	0.04059672
7980	-13.0557	-15.19463	2.138938	0.02944496
7990	-13.00535	-14.89545	1.890102	0.03776411
8000	-13.35179	-15.62871	2.276917	0.02565001
8010	-13.00949	-15.10981	2.100322	0.03060425
8020	-13.22785	-14.96724	1.739394	0.04390671
8030	-15.09771	-16.31372	1.216014	0.0741023
8040	-15.70695	-16.80365	1.096707	0.08349223
8050	-13.67018	-15.23889	1.56871	0.05207841
8060	-12.9772	-15.03728	2.060077	0.03186103
8070	-12.95782	-14.959	2.001179	0.03379397
8080	-13.33253	-15.02418	1.691657	0.04605353
8090	-12.95764	-14.9529	1.995264	0.03399443
8100	-13.49796	-15.12509	1.627132	0.04912306
8110	-14.64784	-17.19886	2.551023	0.01950045
8120	-13.45773	-15.76842	2.310693	0.02479813
8130	-15.69411	-16.79323	1.099115	0.08329145
8140	-13.61904	-15.97427	2.355235	0.02371781
8150	-12.96164	-14.98618	2.024541	0.0330136
8160	-13.00874	-15.10832	2.099575	0.03062713
8170	-13.47569	-15.11094	1.635248	0.04872602
8180	-13.97289	-16.40794	2.435045	0.02189845
8190	-12.97883	-14.90428	1.925444	0.03645275
8200	-12.95787	-14.94554	1.987664	0.03425379
8210	-14.9635	-16.20741	1.243906	0.07206399
8220	-13.21026	-14.95846	1.748194	0.04352201
8230	-13.26353	-15.50826	2.244733	0.02648895
8240	-13.27403	-14.99148	1.717456	0.04488058
8250	-14.46327	-15.81814	1.354867	0.0644954
8260	-14.81998	-16.09451	1.274527	0.06989082
8270	-13.46348	-15.10324	1.639763	0.0485065
8280	-12.96927	-15.01454	2.045273	0.03233623
8290	-15.19496	-16.39117	1.196208	0.07558459
8300	-14.30498	-15.69787	1.392892	0.06208903
8310	-13.16036	-14.9352	1.774838	0.04237772
8320	-14.20451	-15.62247	1.417956	0.06055212
8330	-13.06234	-14.90069	1.838356	0.03976967
8340	-13.31315	-15.01314	1.699986	0.0456715
8350	-13.11073	-14.9153	1.804572	0.0411362
8360	-13.21165	-14.95914	1.74749	0.04355268
8370	-12.97419	-14.90779	1.933602	0.03615658
8380	-13.65808	-15.23068	1.572598	0.05187634
8390	-13.09623	-15.2616	2.165371	0.02867683
8400	-14.56191	-15.89388	1.331972	0.06598907
8410	-13.19483	-14.95098	1.756151	0.04317706
8420	-13.00642	-14.89533	1.888908	0.03780921
8430	-14.4449	-16.96446	2.519566	0.02012364
8440	-13.04387	-15.17405	2.130177	0.02970406
8450	-12.97002	-15.01689	2.046868	0.03228467
8460	-12.99784	-14.89668	1.898838	0.03743565
8470	-14.02003	-15.48627	1.466233	0.05769832
8480	-13.13827	-15.32702	2.188745	0.02801433
8490	-12.95764	-14.9518	1.99416	0.03403199
8500	-12.97503	-14.90708	1.932044	0.03621297
8510	-13.07808	-14.90476	1.826686	0.04023652
8520	-13.00936	-14.89507	1.885711	0.03793029
8530	-13.47059	-15.10772	1.637129	0.04863442
8540	-12.97982	-15.04407	2.064256	0.03172818
8550	-13.79746	-15.32685	1.529388	0.05416706
8560	-15.24112	-16.42804	1.18692	0.07628996
8570	-12.95773	-14.94808	1.990346	0.03416204
8580	-12.95933	-14.97352	2.014187	0.0333572
8590	-13.15247	-14.93179	1.779321	0.04218818
8600	-13.42283	-15.07799	1.655153	0.04776573
8610	-14.38189	-15.75609	1.374207	0.06326005
8620	-15.10331	-16.31817	1.214864	0.07418758
8630	-12.96119	-14.98403	2.022834	0.03307003
8640	-13.05798	-14.89971	1.841728	0.03963579
8650	-13.04151	-15.16985	2.128347	0.02975847
8660	-12.95766	-14.95479	1.997122	0.03393133
8670	-12.9789	-15.04173	2.062825	0.03177362
8680	-12.95768	-14.94945	1.991765	0.03411359
8690	-13.04945	-14.898	1.848551	0.0393663
8700	-14.26961	-15.67124	1.401626	0.06154908
8710	-14.00764	-15.47724	1.469595	0.05750468
8720	-13.44322	-15.09058	1.647363	0.04813923
8730	-13.37433	-15.04865	1.674321	0.04685886
8740	-12.96734	-15.00828	2.040942	0.03247658
8750	-12.97756	-14.90515	1.927594	0.03637447
8760	-13.06818	-14.90211	1.833932	0.039946
8770	-15.21105	-17.83906	2.628011	0.0180555
8780	-13.04712	-14.89758	1.850464	0.03929106
8790	-13.04712	-14.89758	1.850464	0.03929106
8800	-12.97344	-15.02698	2.053539	0.03207004
8810	-13.2696	-15.51669	2.247096	0.02642643
8820	-13.06946	-14.90244	1.83298	0.03998404
8830	-13.73417	-16.11757	2.383397	0.02305917
8840	-13.16014	-14.9351	1.77496	0.04237255
8850	-13.05947	-15.20108	2.141616	0.02936623
8860	-13.99322	-16.43233	2.439108	0.02180967
8870	-14.34324	-15.72679	1.383543	0.06267217
8880	-13.48186	-15.11485	1.632984	0.04883647
8890	-13.97533	-15.45376	1.478439	0.05699835
8900	-12.96048	-14.93011	1.969624	0.03487734
8910	-16.07534	-17.10452	1.029176	0.0893253
8920	-13.08896	-14.90799	1.819032	0.04054566
8930	-13.00336	-14.89571	1.892352	0.03767923
8940	-13.16874	-15.37266	2.203914	0.02759259
8950	-13.88321	-15.38752	1.504314	0.05554241
8960	-12.99015	-14.8988	1.908651	0.03707007
8970	-13.12531	-14.92073	1.795425	0.04151422
8980	-13.11424	-14.91658	1.802333	0.04122843
8990	-12.96848	-15.01202	2.043541	0.03239227
9000	-13.0683	-14.90214	1.833846	0.03994945
9010	-13.43259	-15.084	1.651404	0.04794511
9020	-13.2015	-14.95418	1.752684	0.04332702
9030	-14.46441	-15.81901	1.354599	0.06451268
9040	-14.1216	-15.56086	1.439265	0.05927548
9050	-14.78552	-16.06754	1.282011	0.0693697
9060	-13.84655	-15.36146	1.514908	0.05495712
9070	-13.01208	-14.8949	1.882823	0.03803997
9080	-13.70028	-16.07564	2.375366	0.02324511
9090	-12.96232	-14.92476	1.962444	0.03512866
9100	-16.06381	-17.09505	1.031246	0.08914058
9110	-13.14155	-14.92721	1.78566	0.04192158
9120	-13.0191	-14.89478	1.875676	0.03831285
9130	-15.35018	-16.51543	1.165241	0.07796185
9140	-12.96249	-14.99001	2.027519	0.03291543
9150	-13.06997	-14.90257	1.832602	0.03999917
9160	-15.34551	-16.51168	1.166162	0.0778901
9170	-13.61025	-15.19851	1.588263	0.05107004
9180	-14.9693	-16.21199	1.242686	0.07215197
9190	-13.14765	-15.34121	2.193552	0.02787999
9200	-12.96573	-14.91789	1.952157	0.03549186
9210	-13.26701	-15.51311	2.246094	0.02645294
9220	-14.01413	-15.48196	1.467833	0.05760605
9230	-13.20614	-14.95644	1.750296	0.04343062
9240	-13.95762	-15.44096	1.483333	0.05672007
9250	-13.98425	-15.46023	1.475985	0.05713839
9260	-15.27522	-16.45532	1.1801	0.07681198
9270	-13.2316	-14.96915	1.73755	0.04398773
9280	-12.98372	-14.90148	1.917764	0.0367338
9290	-13.38292	-15.05378	1.670854	0.04702158
9300	-14.03934	-15.50037	1.461027	0.05799949
9310	-14.70385	-17.26316	2.559308	0.01933957
9320	-12.96704	-14.91586	1.948819	0.03561056
9330	-13.01561	-15.12188	2.106263	0.03042298
9340	-12.95935	-14.97364	2.014293	0.03335368
9350	-14.10507	-15.54866	1.443586	0.0590199
9360	-12.98661	-15.06064	2.074037	0.03141934
9370	-12.95786	-14.95978	2.001912	0.03376919
9380	-13.11654	-15.29362	2.177076	0.02834315
9390	-13.15295	-15.34916	2.196209	0.02780601
9400	-13.04358	-14.897	1.853411	0.03917545
9410	-13.44887	-15.7569	2.308029	0.02486428
9420	-13.12465	-14.92048	1.79583	0.04149741
9430	-13.01062	-15.11206	2.10144	0.03057004
9440	-13.60873	-15.1975	1.588768	0.05104423
9450	-13.13999	-14.92657	1.786577	0.04188317
9460	-14.01641	-15.48362	1.467214	0.05764171
9470	-12.98056	-14.9032	1.922642	0.03655502
9480	-12.95805	-14.9624	2.004356	0.03368677
9490	-12.98637	-14.90026	1.913886	0.03687651
9500	-13.02102	-14.89481	1.873794	0.038385
9510	-12.99	-14.89885	1.908855	0.0370625
9520	-13.20896	-14.95782	1.748856	0.0434932
9530	-12.95828	-14.94117	1.982889	0.03441773
9540	-12.95832	-14.94085	1.982527	0.03443021
9550	-15.80929	-18.5072	2.697913	0.01683648
9560	-14.69887	-17.25744	2.558577	0.01935371
9570	-13.54962	-15.15847	1.60885	0.05002941
9580	-13.11845	-15.29658	2.178131	0.02831324
9590	-13.37413	-15.65855	2.284419	0.0254583
9600	-14.70819	-16.00719	1.299008	0.06820059
9610	-13.06638	-15.21277	2.146392	0.02922629
9620	-13.5251	-15.14254	1.617438	0.04960159
9630	-14.66796	-15.97592	1.307962	0.0675926
9640	-14.87792	-16.13998	1.262062	0.07076743
9650	-14.32133	-15.71022	1.388883	0.06233843
9660	-15.52424	-16.65562	1.131377	0.08064721
9670	-14.04688	-15.50588	1.459005	0.05811684
9680	-12.95774	-14.95741	1.99967	0.03384498
9690	-12.96292	-14.99186	2.02894	0.0328687
9700	-13.34318	-15.03034	1.687161	0.04626102
9710	-13.71259	-15.26789	1.555296	0.05278169
9720	-14.63288	-15.94872	1.315839	0.06706232
9730	-14.96571	-16.20915	1.243442	0.07209747
9740	-12.99509	-14.89732	1.902233	0.03730876
9750	-13.11645	-14.91739	1.800939	0.04128594
9760	-13.00087	-14.8961	1.89522	0.03757131
9770	-13.19931	-14.95313	1.753817	0.043278
9780	-13.66361	-16.03005	2.366441	0.0234535
9790	-13.6217	-15.20617	1.584469	0.05126417
9800	-13.17195	-15.37739	2.205439	0.02755053
9810	-13.12051	-14.9189	1.798395	0.04139112
9820	-13.42242	-15.07773	1.655312	0.04775811
9830	-12.95804	-14.96237	2.004329	0.03368768
9840	-12.99521	-15.08009	2.084873	0.03108074
9850	-13.00881	-15.10845	2.09964	0.03062513
9860	-13.02656	-14.89506	1.868509	0.03858841
9870	-13.87681	-15.38296	1.506149	0.05544059
9880	-13.02614	-15.1419	2.115759	0.03013543
9890	-13.01299	-14.89486	1.881874	0.0380761
9900	-13.14276	-14.92771	1.784948	0.04195143
9910	-13.10444	-14.91309	1.808647	0.04096894
9920	-14.37636	-15.75189	1.375537	0.06317598
9930	-13.30811	-15.56965	2.261542	0.02604741
9940	-12.95818	-14.96403	2.005849	0.03363652
9950	-13.54378	-15.15466	1.610882	0.04992786
9960	-12.98979	-15.06801	2.078219	0.03128823
9970	-13.86099	-15.3717	1.510713	0.05518813
9980	-12.96357	-14.99451	2.030944	0.0328029
9990	-14.77499	-16.0593	1.28431	0.0692104
10000	-13.96832	-15.44869	1.480371	0.0568883
10010	-13.18727	-14.9474	1.760139	0.04300524
10020	-13.00735	-15.10552	2.098163	0.03067039
10030	-12.99978	-14.89629	1.896508	0.03752295
10040	-13.09891	-14.9112	1.812296	0.04081972
10050	-15.17997	-16.37921	1.19924	0.07535582
10060	-13.40361	-15.06624	1.662639	0.04740946
10070	-15.0405	-16.26832	1.227821	0.07323251
10080	-13.00419	-15.09906	2.094875	0.0307714
10090	-13.48781	-15.11862	1.630812	0.04894262
10100	-12.95765	-14.95402	1.996374	0.03395674
10110	-13.16736	-14.93829	1.77093	0.04254368
