Iteration	Posterior	Likelihood	Prior	alpha	is_BM	is_OU	p_th	sigma2	t_half	theta
30820	-18.17735	-15.80631	-2.371047	0.08811929	0	1	0.8081956	0.2918866	7.86601	9.329169
30830	-23.99352	-21.0127	-2.98082	0.08652939	0	1	0.8047793	0.5555038	8.010541	8.517327
30840	-18.05604	-16.07615	-1.979882	0.07849094	0	1	0.7855919	0.2421392	8.830919	9.42912
30850	-17.98687	-15.87433	-2.112545	0.07681579	0	1	0.7811425	0.2864955	9.023498	9.226774
30860	-18.22696	-16.1769	-2.050066	0.07057029	0	1	0.7629388	0.3072841	9.822082	9.334798
30870	-19.42936	-16.18616	-3.243204	0.1201659	0	1	0.8586749	0.3537161	5.768254	8.691312
30880	-18.87343	-15.99207	-2.881361	0.1068675	0	1	0.8412492	0.3266347	6.486044	8.940389
30890	-17.90336	-16.22998	-1.673382	0.06691863	0	1	0.7509604	0.227825	10.35806	9.678537
30900	-18.90308	-16.30309	-2.599987	0.1010025	0	1	0.8321598	0.2791987	6.862676	9.035199
30910	-19.93042	-16.53399	-3.396424	0.1214665	0	1	0.8601794	0.4010617	5.70649	8.632471
30920	-19.54417	-17.13099	-2.413174	0.07660405	0	1	0.7805678	0.3887142	9.048441	9.861511
30930	-19.86925	-16.61372	-3.255533	0.126509	0	1	0.8657253	0.3130062	5.479036	8.750172
30940	-19.09914	-16.52659	-2.572548	0.08466073	0	1	0.8006138	0.3842359	8.187352	9.358394
30950	-21.97284	-17.82291	-4.149925	0.1527721	0	1	0.8887573	0.4384791	4.537131	8.22157
30960	-18.16882	-16.31013	-1.858696	0.07179205	0	1	0.7667147	0.247269	9.654929	9.370771
30970	-18.45147	-16.18556	-2.265913	0.07425779	0	1	0.7740084	0.3526131	9.334336	9.42949
30980	-17.44763	-15.4303	-2.017335	0.07448319	0	1	0.7746542	0.2736938	9.306089	9.527404
30990	-18.2201	-16.19334	-2.026765	0.07994879	0	1	0.789329	0.2460316	8.669889	9.267067
31000	-17.59005	-15.53301	-2.057043	0.07081836	0	1	0.7637144	0.3078109	9.787676	9.825681
31010	-17.44092	-15.40937	-2.031553	0.07348971	0	1	0.7717818	0.2835277	9.431895	9.69764
31020	-19.9409	-17.6741	-2.266799	0.06977788	0	1	0.7604295	0.3881225	9.933623	9.221139
31030	-18.5912	-16.19349	-2.397706	0.08468359	0	1	0.8006658	0.3224441	8.185142	9.574274
31040	-18.01155	-15.77317	-2.23838	0.07571605	0	1	0.7781271	0.3325845	9.154561	9.558727
31050	-18.68132	-16.59307	-2.088244	0.06653955	0	1	0.749654	0.3477498	10.41707	9.522862
31060	-17.7784	-15.5869	-2.1915	0.0757648	0	1	0.7782624	0.3170247	9.148671	9.54442
31070	-17.82492	-15.681	-2.14392	0.0805693	0	1	0.790883	0.2729936	8.603118	9.498991
31080	-17.66547	-15.65441	-2.01106	0.07115987	0	1	0.7647747	0.2918549	9.740704	9.950537
31090	-19.5812	-17.6868	-1.894398	0.07958208	0	1	0.7884005	0.2172124	8.70984	9.217055
31100	-19.70002	-17.42603	-2.273991	0.07331527	0	1	0.7712705	0.3626542	9.454335	9.043995
31110	-17.89374	-15.73836	-2.155383	0.08109831	0	1	0.792191	0.2730585	8.546999	9.505523
31120	-17.69104	-15.64588	-2.045159	0.06912476	0	1	0.7583247	0.3153048	10.02748	9.930312
31130	-19.6812	-16.81848	-2.862723	0.09771053	0	1	0.8266027	0.389364	7.093884	9.280598
31140	-21.48427	-19.94765	-1.536621	0.05188479	0	1	0.6878846	0.2733721	13.35935	9.616912
31150	-20.08567	-18.14962	-1.936046	0.06541602	0	1	0.7457084	0.3058596	10.59598	9.131538
31160	-21.40014	-17.54578	-3.854365	0.1466779	0	1	0.8841416	0.3713222	4.725641	8.894989
31170	-19.09293	-17.52746	-1.565471	0.06758464	0	1	0.7532261	0.2016499	10.25599	9.691206
31180	-18.32131	-15.88494	-2.436376	0.09121252	0	1	0.8145264	0.2917962	7.599255	9.258523
31190	-19.13292	-16.56447	-2.568455	0.08447376	0	1	0.8001878	0.3841876	8.205473	9.404869
31200	-17.42756	-15.46661	-1.960943	0.07294174	0	1	0.7701685	0.2672883	9.502751	9.543018
31210	-20.55769	-18.45989	-2.097796	0.08013387	0	1	0.7897948	0.2631079	8.649866	9.996082
31220	-19.10925	-16.34614	-2.763117	0.09520338	0	1	0.8221268	0.3717088	7.280699	9.213126
31230	-19.77739	-17.14892	-2.628467	0.09788526	0	1	0.8269066	0.3069091	7.081221	8.598205
31240	-18.59157	-16.3949	-2.196673	0.07617679	0	1	0.7793997	0.3158953	9.099192	9.932959
31250	-17.66192	-15.63025	-2.031671	0.06985728	0	1	0.7606832	0.3062824	9.922332	9.571234
31260	-19.70024	-16.54033	-3.159909	0.1200414	0	1	0.8585293	0.3263077	5.774234	8.913571
31270	-19.73365	-16.34726	-3.386391	0.1243686	0	1	0.8634251	0.3733441	5.573332	8.805016
31280	-18.2567	-16.439	-1.817694	0.07029545	0	1	0.7620739	0.2449939	9.860484	9.396342
31290	-20.90207	-18.14983	-2.752238	0.08653927	0	1	0.8048008	0.4419003	8.009626	8.796926
31300	-19.40033	-16.57019	-2.830144	0.1068948	0	1	0.8412893	0.310147	6.484387	8.631284
31310	-17.18917	-15.52347	-1.6657	0.0599042	0	1	0.7246266	0.2623662	11.57093	9.991486
31320	-17.96388	-15.77364	-2.190243	0.07367653	0	1	0.7723271	0.3309727	9.407978	9.553138
31330	-17.66029	-15.57841	-2.081882	0.07318654	0	1	0.7708918	0.3000869	9.470966	9.456548
31340	-20.55325	-17.4137	-3.139555	0.1037698	0	1	0.8365712	0.4515872	6.67966	8.824502
31350	-19.9867	-16.4493	-3.537401	0.1343622	0	1	0.873546	0.3512316	5.158797	8.715925
31360	-19.9799	-17.36743	-2.612468	0.08730584	0	1	0.806462	0.3780579	7.939299	9.687155
31370	-17.81013	-15.70669	-2.103439	0.08032114	0	1	0.7902641	0.2635474	8.629698	9.338264
31380	-23.45618	-20.45151	-3.004665	0.08654675	0	1	0.8048172	0.5686996	8.008933	9.508259
31390	-17.96913	-15.79328	-2.175852	0.07689021	0	1	0.7813438	0.3047373	9.014766	9.257303
31400	-17.34219	-15.57638	-1.765811	0.06226727	0	1	0.734033	0.2758088	11.13181	9.846845
31410	-17.59106	-15.51464	-2.076418	0.07252592	0	1	0.7689302	0.302665	9.557234	9.773875
31420	-17.59121	-15.64095	-1.950256	0.06815893	0	1	0.7551499	0.2926952	10.16957	9.583949
31430	-19.39002	-16.79495	-2.595075	0.08390947	0	1	0.7988915	0.399305	8.260655	9.236033
31440	-18.77826	-16.75094	-2.027326	0.06897881	0	1	0.7578498	0.3106926	10.0487	9.253349
31450	-18.18122	-16.09179	-2.089423	0.06680216	0	1	0.7505603	0.3462252	10.37612	9.927588
31460	-18.58225	-16.11858	-2.463671	0.08588636	0	1	0.8033646	0.3357517	8.070516	9.487014
31470	-18.83038	-16.20051	-2.629866	0.09049109	0	1	0.8130857	0.3595503	7.659839	8.972384
31480	-21.38711	-18.5526	-2.834508	0.1015533	0	1	0.8330561	0.3488897	6.825452	8.326384
31490	-18.76956	-16.06493	-2.704634	0.09413173	0	1	0.8201452	0.3586576	7.363587	8.998077
31500	-17.92708	-16.08234	-1.844741	0.07303679	0	1	0.7704499	0.2374861	9.490384	9.778105
31510	-19.12998	-17.06051	-2.069478	0.08108212	0	1	0.7921512	0.2506668	8.548705	9.721957
31520	-18.6546	-16.06456	-2.590042	0.08867848	0	1	0.8093703	0.3590614	7.816408	9.154776
31530	-21.19364	-17.88082	-3.312819	0.118245	0	1	0.8563938	0.3949933	5.861955	8.293862
31540	-17.35362	-15.3903	-1.963317	0.0680974	0	1	0.7549451	0.2969307	10.17876	9.892415
31550	-17.45388	-15.56619	-1.887692	0.06989103	0	1	0.7607908	0.2650219	9.917541	9.957855
31560	-21.36928	-18.7117	-2.657582	0.08279619	0	1	0.7962872	0.435222	8.371728	9.947817
31570	-17.58295	-15.91564	-1.667304	0.06673215	0	1	0.7503193	0.2273421	10.387	9.965482
31580	-18.46833	-16.32577	-2.142563	0.06783337	0	1	0.7540627	0.3572183	10.21838	9.732539
31590	-17.31994	-15.67413	-1.645804	0.06447275	0	1	0.7423085	0.2334344	10.75101	9.915752
31600	-18.75561	-16.53144	-2.224169	0.06980549	0	1	0.7605178	0.3717067	9.929694	9.791496
31610	-20.23376	-17.30859	-2.92517	0.09554313	0	1	0.8227463	0.4339609	7.254809	8.884595
31620	-18.73433	-16.10635	-2.627972	0.09068695	0	1	0.813479	0.3573816	7.643296	9.251301
31630	-17.93018	-16.37438	-1.555794	0.05755814	0	1	0.7146904	0.2470568	12.04256	9.921832
31640	-21.58201	-17.95772	-3.624282	0.1353901	0	1	0.8745033	0.3748458	5.119631	9.048492
31650	-22.44344	-18.49685	-3.946597	0.1432105	0	1	0.8813413	0.4382896	4.840057	8.133771
31660	-17.31073	-15.50904	-1.801697	0.06756635	0	1	0.7531644	0.2554809	10.25876	9.704692
31670	-17.2296	-15.45075	-1.778846	0.06663059	0	1	0.7499689	0.254717	10.40284	9.769426
31680	-19.07429	-16.57298	-2.501312	0.08420737	0	1	0.7995778	0.3612753	8.231431	8.965785
31690	-18.52776	-16.37216	-2.155602	0.07015188	0	1	0.7616198	0.3445322	9.880664	9.425866
31700	-18.86596	-16.17453	-2.691433	0.09271653	0	1	0.8174625	0.3647447	7.475983	9.195556
31710	-17.24285	-15.30853	-1.934318	0.06970227	0	1	0.7601876	0.2787859	9.944399	9.763237
31720	-17.20013	-15.30571	-1.894419	0.06657731	0	1	0.7497847	0.2862475	10.41116	9.865705
31730	-18.48757	-16.59721	-1.890367	0.06812849	0	1	0.7550486	0.2758587	10.17412	9.330817
31740	-20.55321	-17.66476	-2.888448	0.1014303	0	1	0.8328567	0.3691884	6.833731	8.445159
31750	-18.78836	-16.08863	-2.699722	0.09662395	0	1	0.8246898	0.3385159	7.173658	9.207431
31760	-20.00537	-16.40317	-3.602202	0.1353435	0	1	0.8744602	0.3670227	5.121393	8.589607
31770	-24.44167	-17.78396	-6.657715	0.2566326	0	1	0.9337695	0.5941824	2.700932	8.402182
31780	-18.56582	-16.34235	-2.22347	0.08644861	0	1	0.8046026	0.2609266	8.018026	9.426221
31790	-18.86783	-16.78669	-2.081147	0.08225158	0	1	0.7949899	0.2473928	8.42716	9.604726
31800	-19.92951	-17.26643	-2.663087	0.08729206	0	1	0.8064323	0.3978037	7.940552	9.586632
31810	-18.09882	-15.80039	-2.298438	0.08406964	0	1	0.7992611	0.2958015	8.244917	9.47562
31820	-19.09361	-16.83677	-2.256837	0.08502206	0	1	0.8014323	0.2780715	8.152557	9.650974
31830	-18.64886	-15.87204	-2.77682	0.101462	0	1	0.8329082	0.3299714	6.831595	8.951875
31840	-19.98609	-16.6683	-3.31779	0.118039	0	1	0.8561448	0.398701	5.872187	8.939341
31850	-18.1104	-16.47669	-1.633706	0.06766836	0	1	0.7535082	0.2155067	10.2433	9.939626
31860	-18.301	-15.81424	-2.486759	0.09318052	0	1	0.8183505	0.2943229	7.438756	9.155701
31870	-18.37827	-16.09848	-2.279793	0.08738829	0	1	0.806639	0.2705949	7.931809	9.377298
31880	-18.91036	-16.23373	-2.676637	0.09982519	0	1	0.8302124	0.3090663	6.94361	9.182108
31890	-19.88543	-16.70648	-3.178953	0.1121102	0	1	0.8485982	0.3935406	6.182729	9.033212
31900	-19.47368	-16.80428	-2.6694	0.09252555	0	1	0.8170946	0.3582451	7.491414	8.720339
31910	-18.12556	-16.06765	-2.057913	0.07385887	0	1	0.772857	0.2888294	9.384752	9.957651
31920	-19.66858	-17.61099	-2.057583	0.06675845	0	1	0.7504099	0.3356862	10.38291	9.183588
31930	-18.68315	-16.18241	-2.500739	0.08481472	0	1	0.8009634	0.356445	8.172487	9.097619
31940	-17.86557	-15.60359	-2.261984	0.07931073	0	1	0.7877085	0.3155191	8.739639	9.480719
31950	-18.89448	-16.08267	-2.811802	0.09894163	0	1	0.828722	0.3604919	7.005617	8.918627
31960	-17.42795	-15.58329	-1.844655	0.07030294	0	1	0.7620975	0.251649	9.859434	9.862086
31970	-19.01222	-16.73524	-2.276977	0.08769712	0	1	0.8072995	0.2680712	7.903876	8.888786
31980	-18.63953	-15.88211	-2.757412	0.101094	0	1	0.8323093	0.3261665	6.856465	8.896517
31990	-23.72521	-21.16582	-2.559394	0.06700324	0	1	0.7512503	0.5515839	10.34498	9.348361
32000	-20.40795	-16.64714	-3.760817	0.1365979	0	1	0.8756101	0.4188107	5.07436	8.587668
32010	-18.59979	-16.91886	-1.68093	0.0705066	0	1	0.7627389	0.2127225	9.830954	9.616421
32020	-18.61966	-16.09637	-2.523292	0.08667384	0	1	0.8050944	0.3504725	7.99719	9.386782
32030	-17.80805	-15.80444	-2.003608	0.06521105	0	1	0.7449765	0.3286645	10.62929	9.956775
32040	-18.89452	-16.68256	-2.211954	0.08452261	0	1	0.8002993	0.2686994	8.200731	8.938866
32050	-17.12397	-15.40817	-1.715809	0.06268406	0	1	0.735633	0.2600468	11.05779	9.912701
32060	-17.37547	-15.64678	-1.728692	0.06678514	0	1	0.7505018	0.2414638	10.37876	9.768848
32070	-17.77625	-15.6501	-2.126151	0.07597764	0	1	0.7788513	0.2956316	9.123042	9.725658
32080	-18.20183	-15.87712	-2.324703	0.08863661	0	1	0.8092828	0.2756255	7.8201	9.091787
32090	-17.34605	-15.58336	-1.762692	0.06034819	0	1	0.7264385	0.2863776	11.4858	9.964751
32100	-20.69664	-16.85061	-3.846027	0.1477303	0	1	0.8849657	0.3601071	4.691978	8.730798
32110	-18.71525	-16.25841	-2.456838	0.08493843	0	1	0.8012434	0.3402408	8.160584	8.978011
32120	-22.6788	-20.24463	-2.43417	0.06623959	0	1	0.7486114	0.4946121	10.46424	9.218758
32130	-17.45055	-15.44124	-2.009311	0.06950435	0	1	0.7595521	0.3017617	9.972717	9.720691
32140	-17.52146	-15.42497	-2.096488	0.07475458	0	1	0.7754273	0.294537	9.272304	9.609818
32150	-22.01974	-19.22967	-2.790067	0.09242126	0	1	0.8168932	0.4050848	7.499867	8.332493
32160	-17.623	-16.05175	-1.571243	0.06398341	0	1	0.7405125	0.2189237	10.83323	9.994541
32170	-19.19056	-16.32604	-2.864525	0.1039319	0	1	0.8368225	0.3418253	6.669244	8.682521
32180	-19.01973	-16.68292	-2.33681	0.07381958	0	1	0.772743	0.3820558	9.389747	9.504021
32190	-18.74307	-16.7451	-1.99797	0.08174185	0	1	0.7937616	0.2301236	8.47971	9.381189
32200	-17.60612	-16.07528	-1.530837	0.05909473	0	1	0.721268	0.2332369	11.72942	9.97707
32210	-17.44739	-15.43749	-2.009899	0.0698787	0	1	0.7607515	0.2995502	9.919292	9.682838
32220	-18.01633	-15.87881	-2.137522	0.07286855	0	1	0.7699514	0.3194051	9.512296	9.888741
32230	-21.26543	-17.79319	-3.472243	0.1244292	0	1	0.8634914	0.406289	5.570613	9.132673
32240	-21.02446	-17.5467	-3.477761	0.1173475	0	1	0.8553028	0.4747831	5.906794	8.764297
32250	-20.78743	-18.26486	-2.522571	0.0758875	0	1	0.7786023	0.4402959	9.133878	9.943351
32260	-17.46889	-15.50769	-1.961205	0.073869	0	1	0.7728864	0.262149	9.383465	9.664579
32270	-18.64321	-16.68242	-1.960791	0.07527838	0	1	0.7769056	0.2543198	9.207785	9.173476
32280	-18.16494	-16.23411	-1.930827	0.0757948	0	1	0.7783456	0.2441225	9.145049	9.323444
32290	-20.69419	-17.8821	-2.812094	0.08775784	0	1	0.8074289	0.4571819	7.898407	9.106589
32300	-22.17692	-19.43816	-2.738757	0.07890528	0	1	0.7866665	0.5126511	8.784547	9.617796
32310	-17.84866	-15.65847	-2.19019	0.07538076	0	1	0.7771925	0.3192004	9.19528	9.445021
32320	-18.60988	-16.59932	-2.010564	0.08147112	0	1	0.7931036	0.2343828	8.507889	9.271545
32330	-17.63923	-15.72088	-1.91835	0.06773226	0	1	0.7537232	0.2860823	10.23363	9.559995
32340	-19.33741	-16.88683	-2.450578	0.07736158	0	1	0.7826109	0.3970942	8.959838	9.425366
32350	-23.42849	-18.30295	-5.125536	0.1850349	0	1	0.9081439	0.58658	3.746036	8.594415
32360	-19.33213	-17.61622	-1.715911	0.05468272	0	1	0.701626	0.308201	12.6758	9.775031
32370	-19.26841	-16.89777	-2.370641	0.07788415	0	1	0.7839997	0.3625446	8.89972	9.887107
32380	-18.78032	-16.96941	-1.810915	0.05633915	0	1	0.7092761	0.3272114	12.30312	9.876438
32390	-20.57804	-18.48648	-2.091564	0.08754142	0	1	0.8069671	0.2234403	7.917934	8.928761
32400	-18.71848	-16.87706	-1.841419	0.06991333	0	1	0.7608619	0.2529183	9.914378	9.289068
32410	-19.89257	-16.40591	-3.486657	0.1313364	0	1	0.870642	0.3559923	5.277647	8.576129
32420	-17.38252	-15.45868	-1.923841	0.07149707	0	1	0.7658131	0.265571	9.694764	9.583627
32430	-18.5862	-15.90969	-2.676514	0.09902393	0	1	0.8288619	0.3143277	6.999795	9.085316
32440	-21.72683	-17.29052	-4.436312	0.1667616	0	1	0.8980822	0.4339121	4.156515	8.759147
32450	-20.01019	-17.78256	-2.227634	0.07470534	0	1	0.7752874	0.3361626	9.278415	8.881754
32460	-21.66242	-18.05587	-3.606547	0.1244447	0	1	0.8635083	0.4645367	5.569921	8.328533
32470	-18.14798	-15.71767	-2.430309	0.0862642	0	1	0.8041982	0.3221417	8.035166	9.315013
32480	-20.04708	-17.34944	-2.697642	0.1055513	0	1	0.8392937	0.2795143	6.566923	9.176737
32490	-17.34915	-15.69879	-1.650363	0.06422923	0	1	0.7414175	0.2357158	10.79177	9.87391
32500	-21.99948	-18.12684	-3.872639	0.1316559	0	1	0.8709549	0.5201465	5.264838	8.779872
32510	-17.85399	-16.01411	-1.839877	0.0591933	0	1	0.7216808	0.3170321	11.70989	9.994974
32520	-17.41974	-15.47579	-1.943953	0.07104085	0	1	0.7644062	0.273602	9.757023	9.87163
32530	-18.07648	-15.92447	-2.15201	0.07160321	0	1	0.7661383	0.3328854	9.680393	9.868829
32540	-18.36504	-16.10877	-2.256271	0.07985392	0	1	0.7890895	0.3101262	8.68019	9.722877
32550	-22.67531	-17.22432	-5.450985	0.2118476	0	1	0.9197685	0.4598005	3.271914	8.570761
32560	-20.74255	-17.12872	-3.613835	0.1326221	0	1	0.871892	0.3933907	5.226482	8.367183
32570	-21.93576	-17.67151	-4.264247	0.152046	0	1	0.8882266	0.4992181	4.558801	8.753881
32580	-18.41594	-16.12409	-2.291853	0.08242819	0	1	0.7954123	0.304276	8.409103	9.638299
32590	-18.46729	-16.32333	-2.143968	0.06764671	0	1	0.7534353	0.3591403	10.24658	9.87643
32600	-20.75177	-17.41852	-3.333255	0.1133034	0	1	0.8501787	0.4477193	6.117621	9.030232
32610	-19.21684	-16.84128	-2.375557	0.0772448	0	1	0.7822982	0.3693082	8.973384	9.114443
32620	-17.98523	-15.89661	-2.088619	0.06821444	0	1	0.7553344	0.3357332	10.1613	9.774528
32630	-18.4588	-16.12011	-2.338688	0.09107905	0	1	0.8142615	0.2653897	7.610391	9.071604
32640	-17.03328	-15.23263	-1.800647	0.06510084	0	1	0.7445814	0.2689203	10.64729	9.966029
32650	-17.86896	-15.87601	-1.992952	0.0777367	0	1	0.7836095	0.2492827	8.916602	9.408713
32660	-18.8865	-17.27477	-1.611732	0.05495041	0	1	0.7028859	0.2761357	12.61405	9.832584
32670	-19.44957	-16.31533	-3.134242	0.1178734	0	1	0.8559441	0.3330118	5.880437	8.891079
32680	-20.50481	-16.855	-3.649805	0.1342497	0	1	0.8734403	0.3939553	5.16312	8.426872
32690	-18.43539	-15.80312	-2.632271	0.09574487	0	1	0.8231122	0.322394	7.239523	9.09817
32700	-19.59653	-16.89266	-2.703876	0.08968804	0	1	0.8114568	0.3938242	7.728423	9.420879
32710	-19.1522	-16.49713	-2.655067	0.08842615	0	1	0.8088419	0.3852427	7.838713	9.090162
32720	-24.40679	-19.56475	-4.842042	0.1780036	0	1	0.9045164	0.5128678	3.894006	7.985769
32730	-23.80093	-20.78624	-3.014686	0.1040194	0	1	0.8369579	0.3964717	6.663635	9.796244
32740	-19.24414	-16.44416	-2.799987	0.1032071	0	1	0.8356925	0.3254279	6.716078	8.658463
32750	-17.82635	-15.63763	-2.188715	0.08206134	0	1	0.7945331	0.2766028	8.446696	9.263123
32760	-17.79394	-15.71388	-2.080056	0.07651712	0	1	0.7803311	0.2791003	9.05872	9.299152
32770	-19.55917	-16.74863	-2.81054	0.09651482	0	1	0.8244954	0.3790638	7.181769	8.727467
32780	-19.90349	-18.24898	-1.654508	0.07293485	0	1	0.7701481	0.1967706	9.503649	9.555591
32790	-19.90268	-17.682	-2.220681	0.06498326	0	1	0.7441586	0.4103228	10.66655	9.715818
32800	-21.101	-18.46428	-2.636721	0.1086031	0	1	0.843758	0.2465029	6.382389	9.052681
32810	-18.86243	-16.02693	-2.8355	0.1044537	0	1	0.8376269	0.3283897	6.635925	8.785129
32820	-20.24716	-18.00516	-2.241996	0.08423958	0	1	0.7996518	0.2785622	8.228284	9.841431
32830	-18.4063	-16.1245	-2.281807	0.07900251	0	1	0.7869173	0.3239479	8.773736	9.122485
32840	-17.65258	-15.69974	-1.95284	0.07453904	0	1	0.7748137	0.2562954	9.299116	9.708841
32850	-17.81947	-15.71374	-2.105732	0.07066902	0	1	0.763248	0.3241946	9.80836	9.816144
32860	-17.14703	-15.32783	-1.819194	0.06762569	0	1	0.7533645	0.2596631	10.24976	9.831828
32870	-17.97872	-15.66764	-2.311073	0.08033873	0	1	0.7903081	0.3242432	8.627808	9.404311
32880	-18.64208	-16.16655	-2.475531	0.08919963	0	1	0.8104528	0.3166901	7.770741	9.439363
32890	-17.50082	-15.92935	-1.571467	0.05808441	0	1	0.7169736	0.2481724	11.93345	9.994694
32900	-21.27843	-17.41936	-3.859071	0.1363749	0	1	0.8754071	0.4642423	5.082661	8.427464
32910	-17.4622	-15.60372	-1.858489	0.06476125	0	1	0.743357	0.2869945	10.70312	9.732273
32920	-19.5231	-17.12105	-2.402056	0.07470782	0	1	0.7752944	0.4002002	9.278107	9.371985
32930	-18.1492	-16.18466	-1.964544	0.06813542	0	1	0.7550717	0.2970554	10.17308	9.411295
32940	-19.33885	-17.07121	-2.267642	0.06898909	0	1	0.7578833	0.3950063	10.0472	9.90263
32950	-17.91503	-15.66471	-2.250318	0.08340492	0	1	0.797719	0.2859092	8.310627	9.188051
32960	-19.97562	-17.58244	-2.39318	0.09727692	0	1	0.8258442	0.2457151	7.125505	8.812772
32970	-17.87171	-16.196	-1.675711	0.05754154	0	1	0.7146178	0.2786308	12.04603	9.910996
32980	-22.57342	-18.83788	-3.735534	0.122344	0	1	0.8611768	0.5525832	5.665558	8.673967
32990	-19.36877	-16.54295	-2.825815	0.106616	0	1	0.8408792	0.3106393	6.501341	9.115523
33000	-19.65248	-17.46374	-2.188742	0.0852698	0	1	0.8019898	0.2584045	8.128871	9.661517
33010	-20.79943	-16.74015	-4.059279	0.1502891	0	1	0.8869216	0.4221479	4.612093	8.494656
33020	-23.91092	-20.67613	-3.234789	0.09558682	0	1	0.8228257	0.5908995	7.251493	8.685318
33030	-19.44584	-16.37926	-3.066582	0.11107	0	1	0.8471935	0.3595614	6.240631	9.020024
33040	-21.29605	-17.18569	-4.110359	0.1575407	0	1	0.8921212	0.3809075	4.399797	8.766809
33050	-18.48677	-16.02493	-2.461843	0.09244354	0	1	0.8169362	0.2916051	7.49806	8.921282
33060	-18.34268	-16.11528	-2.227395	0.07271542	0	1	0.7694961	0.3505777	9.532327	9.749414
33070	-19.00168	-16.56659	-2.43509	0.0858133	0	1	0.8032026	0.3267975	8.077386	8.853152
33080	-18.84694	-16.61478	-2.232161	0.08195299	0	1	0.794272	0.2895497	8.457864	8.937272
33090	-18.52916	-16.40512	-2.124045	0.07811662	0	1	0.7846123	0.2819187	8.873236	9.841365
33100	-19.12385	-16.3899	-2.733946	0.1019202	0	1	0.8336481	0.3130641	6.800878	9.182355
33110	-18.1443	-16.22488	-1.919424	0.07703573	0	1	0.7817364	0.235082	8.997737	9.478654
33120	-19.85607	-16.66137	-3.194696	0.1107385	0	1	0.8467405	0.4115927	6.259313	8.890173
33130	-19.36498	-17.35858	-2.006401	0.05888197	0	1	0.7203732	0.3769579	11.77181	9.89823
33140	-19.1503	-17.00541	-2.144896	0.07833635	0	1	0.7851883	0.2865196	8.848347	8.950356
33150	-20.69683	-16.7896	-3.907223	0.1492768	0	1	0.8861558	0.3704732	4.643369	8.447992
33160	-21.31199	-17.06337	-4.24862	0.1575371	0	1	0.8921187	0.4374203	4.399898	8.732369
33170	-18.90333	-16.1139	-2.789432	0.09958038	0	1	0.829802	0.3477716	6.96068	8.813443
33180	-19.18587	-16.51485	-2.671024	0.09655269	0	1	0.8245629	0.3294371	7.178953	9.341105
33190	-20.27898	-16.50191	-3.777079	0.1434689	0	1	0.8815546	0.3679249	4.83134	8.582355
33200	-17.21171	-15.4078	-1.803916	0.06548571	0	1	0.7459563	0.2676066	10.58471	9.784263
33210	-19.7362	-17.21438	-2.52182	0.07883318	0	1	0.7864802	0.4133063	8.792582	9.321467
33220	-18.39194	-16.47337	-1.918564	0.07615346	0	1	0.7793356	0.2393187	9.101979	9.292646
33230	-21.28089	-18.35557	-2.925315	0.09588652	0	1	0.8233683	0.4308725	7.228828	9.58246
33240	-18.35891	-16.06269	-2.296219	0.07729437	0	1	0.782431	0.3407814	8.967629	9.274104
33250	-19.48552	-16.76829	-2.717231	0.09248803	0	1	0.8170222	0.3760958	7.494453	9.412654
33260	-17.80619	-15.81083	-1.99536	0.06496289	0	1	0.7440852	0.3276859	10.66989	9.913904
33270	-17.50496	-15.5172	-1.98776	0.06768757	0	1	0.7535729	0.3069356	10.24039	9.960997
33280	-17.81106	-15.95009	-1.860973	0.07092582	0	1	0.764049	0.2524304	9.772847	9.979151
33290	-18.17133	-15.8507	-2.320628	0.08270063	0	1	0.7960607	0.3113536	8.381401	9.106662
33300	-17.22733	-15.38905	-1.838288	0.0688034	0	1	0.7572767	0.2581363	10.07432	9.870315
