Iteration	Replicate_ID	Posterior	Likelihood	Prior	sigma2
5705	1	-12.97139	-15.02104	2.049643	0.03219521
5706	0	-14.25488	-15.66017	1.405292	0.06132383
5707	1	-13.0873	-15.24724	2.159941	0.02883297
5708	0	-15.16647	-17.78884	2.62237	0.01815762
5709	1	-13.54398	-15.15479	1.610811	0.04993139
5710	0	-13.06461	-15.2098	2.145186	0.02926155
5711	1	-13.32131	-15.58761	2.266294	0.02592394
5712	0	-13.03325	-15.15499	2.121746	0.02995556
5713	1	-13.91358	-15.40925	1.495668	0.05602471
5714	0	-13.01992	-15.13017	2.110247	0.030302
5715	1	-14.25812	-16.74642	2.488302	0.02076272
5716	0	-13.06463	-15.20982	2.145196	0.02926128
5717	1	-13.01298	-15.11673	2.103752	0.03049944
5718	0	-13.22502	-14.96581	1.74079	0.04384546
5719	1	-13.22256	-14.96457	1.742012	0.0437919
5720	0	-15.77482	-16.85886	1.084037	0.0845568
5721	1	-13.12232	-15.30258	2.180258	0.0282531
5722	0	-14.06362	-15.51815	1.454537	0.05837713
5723	1	-13.5925	-15.1867	1.594201	0.05076767
5724	0	-12.9887	-15.06552	2.076817	0.03133213
5725	1	-15.8495	-16.91972	1.070222	0.08573313
5726	0	-13.10269	-14.91248	1.809792	0.04092203
5727	1	-13.02933	-14.89527	1.865934	0.03868788
5728	0	-14.0543	-15.51132	1.45702	0.05823234
5729	1	-13.548	-15.15741	1.609415	0.05000115
5730	0	-13.89726	-15.39756	1.500299	0.05576588
5731	1	-12.95766	-14.95485	1.997189	0.03392908
5732	0	-13.53487	-15.86773	2.332857	0.02425454
5733	1	-13.11545	-15.29192	2.176469	0.02836034
5734	0	-13.72027	-16.1004	2.380128	0.02313469
5735	1	-14.00686	-15.47666	1.469808	0.0574924
5736	0	-14.11508	-16.57763	2.462544	0.02130447
5737	1	-13.28335	-15.5357	2.252359	0.02628772
5738	0	-13.92184	-15.41518	1.493336	0.05615549
5739	1	-15.11593	-16.32821	1.212278	0.07437971
5740	0	-13.63991	-16.00045	2.360534	0.02359245
5741	1	-14.24862	-16.73526	2.486643	0.02079719
5742	0	-13.01564	-14.89479	1.879151	0.03817991
5743	1	-13.33654	-15.0265	1.689955	0.04613197
5744	0	-13.03607	-15.16011	2.124042	0.02988687
5745	1	-13.10891	-14.91465	1.805745	0.041088
5746	0	-13.6882	-15.25117	1.56297	0.05237824
5747	1	-13.39801	-15.06285	1.664845	0.04730499
5748	0	-14.28392	-15.682	1.398082	0.0617676
5749	1	-13.00251	-15.0956	2.093089	0.03082642
5750	0	-13.61859	-15.20409	1.585495	0.05121161
5751	1	-13.26175	-14.98489	1.723138	0.04462627
5752	0	-12.9897	-14.89896	1.909259	0.03704755
5753	1	-13.1052	-15.27585	2.170648	0.02852591
5754	0	-13.14361	-15.33511	2.191498	0.0279373
5755	1	-13.20702	-15.42841	2.221392	0.02711452
5756	0	-13.23774	-14.9723	1.734558	0.04411956
5757	1	-14.09137	-15.53855	1.447188	0.05880771
5758	0	-12.9751	-14.90703	1.931927	0.03621719
5759	1	-14.77547	-16.05967	1.284205	0.06921765
5760	0	-12.96889	-15.01335	2.044455	0.03236269
5761	1	-14.17379	-15.59958	1.425782	0.06008011
5762	0	-12.95776	-14.94747	1.989714	0.03418363
5763	1	-13.07726	-15.23086	2.153595	0.02901653
5764	0	-12.96432	-14.9204	1.956079	0.03535296
5765	1	-13.59183	-15.18626	1.594425	0.05075629
5766	0	-13.67312	-15.24089	1.567768	0.05212751
5767	1	-13.23104	-14.96887	1.737823	0.04397571
5768	0	-13.10257	-14.91244	1.809875	0.04091865
5769	1	-14.65403	-15.96511	1.311083	0.06738197
5770	0	-13.30052	-15.00605	1.705527	0.04541918
5771	1	-12.95911	-14.97202	2.012907	0.03339992
5772	0	-13.47808	-15.11245	1.634372	0.04876873
5773	1	-13.57494	-15.17509	1.600145	0.05046681
5774	0	-15.25016	-16.43527	1.185108	0.07642826
5775	1	-15.05105	-16.27669	1.225634	0.07339288
5776	0	-14.69921	-16.00021	1.300998	0.06806495
5777	1	-13.40506	-15.06713	1.662068	0.04743656
5778	0	-13.25561	-14.98163	1.726018	0.04449792
5779	1	-14.02948	-15.49316	1.463682	0.05784569
5780	0	-14.19216	-15.61325	1.421094	0.06036246
5781	1	-13.41475	-15.07303	1.658282	0.04761646
5782	0	-13.27111	-14.9899	1.718798	0.04482037
5783	1	-12.96462	-14.91984	1.955219	0.03538337
5784	0	-13.27759	-15.52776	2.250171	0.02634531
5785	1	-13.06842	-14.90217	1.833753	0.03995317
5786	0	-13.08148	-15.23778	2.156298	0.02893822
5787	1	-12.96114	-14.92799	1.966846	0.03497436
5788	0	-13.51438	-15.84152	2.32714	0.0243936
5789	1	-12.99161	-15.07211	2.080506	0.03121675
5790	0	-13.28589	-14.99795	1.71206	0.04512342
5791	1	-15.40095	-16.55623	1.155274	0.07874281
5792	0	-13.56784	-15.17041	1.602572	0.05034447
5793	1	-13.02754	-14.89513	1.86759	0.03862387
5794	0	-16.21881	-17.22244	1.003633	0.0916363
5795	1	-13.10317	-14.91265	1.80948	0.04093481
5796	0	-13.35729	-15.03858	1.681291	0.0465334
5797	1	-13.65676	-16.0215	2.364745	0.02349332
5798	0	-13.28209	-15.53397	2.251884	0.02630021
5799	1	-13.46598	-15.77913	2.313149	0.02473728
5800	0	-13.03517	-15.15848	2.123313	0.02990865
5801	1	-13.01628	-14.89478	1.878503	0.03820469
5802	0	-16.40287	-17.37429	0.9714163	0.09463663
5803	1	-16.11484	-17.13694	1.022105	0.08995918
5804	0	-12.98137	-14.90273	1.921355	0.03660213
5805	1	-13.64899	-16.0118	2.36281	0.02353882
5806	0	-12.96973	-14.91231	1.94258	0.03583341
5807	1	-12.96068	-14.92943	1.968744	0.03490805
5808	0	-13.02006	-14.89479	1.874729	0.03834914
5809	1	-13.06511	-15.21063	2.145525	0.02925164
5810	0	-13.66972	-16.03767	2.367947	0.02341821
5811	1	-13.23573	-15.4693	2.233572	0.02678625
5812	0	-14.74366	-16.03484	1.291176	0.06873682
5813	1	-15.56985	-16.69249	1.122642	0.08135475
5814	0	-12.96275	-14.92374	1.960988	0.03517984
5815	1	-13.01307	-15.11691	2.103839	0.03049682
5816	0	-12.99586	-15.08149	2.085629	0.03105724
5817	1	-13.24093	-15.47663	2.235704	0.02672921
5818	0	-13.33829	-15.02751	1.689218	0.04616595
5819	1	-13.05383	-14.89884	1.845012	0.03950586
5820	0	-13.04604	-14.8974	1.851353	0.03925616
5821	1	-16.2342	-17.23511	1.000917	0.09188556
5822	0	-13.05046	-15.18558	2.135128	0.02955738
5823	1	-13.40107	-15.06471	1.663638	0.04736212
5824	0	-13.24312	-14.97508	1.731962	0.04423422
5825	1	-12.96953	-15.01536	2.045828	0.03231829
5826	0	-13.24508	-15.48247	2.237391	0.02668416
5827	1	-14.35585	-15.73633	1.380487	0.06286401
5828	0	-13.38629	-15.0558	1.669505	0.04708509
5829	1	-15.79722	-16.8771	1.079879	0.08490913
5830	0	-14.662	-15.97129	1.309297	0.06750246
5831	1	-15.65211	-16.75913	1.107025	0.08263523
5832	0	-14.59771	-15.92151	1.3238	0.06653056
5833	1	-13.18939	-14.9484	1.759011	0.04305376
5834	0	-13.0778	-14.90469	1.826882	0.04022862
5835	1	-13.45797	-15.76873	2.310764	0.02479635
5836	0	-13.11103	-14.91541	1.804382	0.04114403
5837	1	-12.96003	-14.93177	1.971737	0.03480369
5838	0	-12.95904	-14.97151	2.012465	0.03341469
5839	1	-13.50686	-15.13079	1.62393	0.04928063
5840	0	-15.04627	-17.65308	2.606812	0.01844233
5841	1	-13.03052	-15.15	2.119485	0.03002338
5842	0	-14.5747	-15.90374	1.329045	0.06618248
5843	1	-13.00059	-15.09159	2.090998	0.03089093
5844	0	-12.95777	-14.94733	1.989563	0.03418879
5845	1	-13.80431	-15.33166	1.527345	0.05427781
5846	0	-13.0321	-14.89552	1.863417	0.03878539
5847	1	-12.95931	-14.97338	2.014066	0.03336123
5848	0	-13.12344	-15.30431	2.180869	0.02823585
5849	1	-13.08289	-15.24007	2.157185	0.02891256
5850	0	-13.39814	-15.69038	2.29224	0.02525998
5851	1	-12.96066	-14.98133	2.02067	0.03314167
5852	0	-13.72594	-16.10741	2.381466	0.02310375
5853	1	-14.69923	-16.00023	1.300994	0.06806525
5854	0	-13.40595	-15.06767	1.66172	0.04745304
5855	1	-12.9756	-14.90662	1.931026	0.03624983
5856	0	-13.29024	-15.00035	1.710103	0.04521179
5857	1	-12.98265	-14.90203	1.919385	0.03667427
5858	0	-13.17192	-14.94034	1.768416	0.04265074
5859	1	-13.0106	-14.89499	1.884384	0.03798065
5860	0	-13.85694	-15.36882	1.511888	0.05512331
5861	1	-13.21463	-14.96062	1.745981	0.04361845
5862	0	-15.36749	-16.52933	1.161834	0.07822792
5863	1	-12.973	-15.02573	2.052732	0.03209593
5864	0	-13.45299	-15.09667	1.643682	0.04831676
5865	1	-13.08895	-14.90799	1.819037	0.04054545
5866	0	-15.26983	-16.451	1.181177	0.07672932
5867	1	-12.98866	-14.89933	1.91067	0.03699531
5868	0	-12.99085	-15.07042	2.079566	0.03124611
5869	1	-12.98038	-15.0455	2.065121	0.03170074
5870	0	-13.34073	-15.02892	1.688189	0.04621349
5871	1	-12.95807	-14.96265	2.004579	0.03367924
5872	0	-13.09919	-15.26633	2.167134	0.02862632
5873	1	-12.99668	-14.89694	1.900253	0.0373827
5874	0	-12.95773	-14.95694	1.999213	0.03386046
5875	1	-15.00963	-16.24387	1.234242	0.0727638
5876	0	-15.09077	-16.30821	1.217438	0.07399686
5877	1	-14.15175	-15.5832	1.431446	0.0597408
5878	0	-13.03065	-14.89538	1.864725	0.03873469
5879	1	-13.02116	-14.89482	1.873654	0.03839037
5880	0	-13.12328	-14.91995	1.796677	0.04146228
5881	1	-13.19851	-15.41615	2.217638	0.02721649
5882	0	-13.83807	-15.35545	1.517385	0.05482114
5883	1	-13.17293	-15.37883	2.205903	0.02753775
5884	0	-13.09346	-15.25717	2.163708	0.02872458
5885	1	-13.80484	-15.33203	1.527188	0.05428636
5886	0	-13.26927	-14.98892	1.719644	0.04478249
5887	1	-13.82466	-16.22858	2.403915	0.02259088
5888	0	-12.96598	-14.91749	1.951516	0.03551463
5889	1	-13.54365	-15.87893	2.335274	0.02419598
5890	0	-13.08476	-14.90671	1.821948	0.04042761
5891	1	-14.5849	-15.91162	1.326715	0.06633686
5892	0	-12.96773	-14.91487	1.947134	0.03567062
5893	1	-12.95889	-14.93706	1.978178	0.03458026
5894	0	-13.28928	-15.54388	2.254594	0.02622903
5895	1	-13.39082	-15.6807	2.28988	0.02531966
5896	0	-12.99459	-14.89745	1.902865	0.03728519
5897	1	-15.24664	-16.43245	1.185814	0.07637439
5898	0	-13.19881	-14.95289	1.754076	0.04326676
5899	1	-13.32566	-15.59349	2.267836	0.02588399
5900	0	-13.29256	-15.00163	1.709064	0.04525878
5901	1	-13.2908	-15.00065	1.709853	0.04522312
5902	0	-14.10149	-15.54602	1.444525	0.05896452
5903	1	-12.96051	-14.93001	1.969497	0.03488176
5904	0	-14.18674	-15.60921	1.422474	0.06027917
5905	1	-13.05219	-15.18859	2.136398	0.02951985
5906	0	-13.4081	-15.06898	1.660876	0.04749313
5907	1	-13.34427	-15.03098	1.686701	0.04628232
5908	0	-15.39378	-16.55046	1.156678	0.07863229
5909	1	-13.81306	-15.33781	1.524748	0.05441895
5910	0	-13.20635	-14.95654	1.75019	0.04343521
5911	1	-15.33504	-17.97839	2.643351	0.01778063
5912	0	-16.07174	-17.10157	1.029821	0.08926769
5913	1	-13.31784	-15.01579	1.697951	0.04576454
5914	0	-13.02057	-15.13141	2.110836	0.03028415
5915	1	-13.0408	-15.1686	2.127797	0.02977484
5916	0	-13.43583	-15.086	1.65017	0.04800431
5917	1	-14.12041	-15.55998	1.439576	0.05925706
5918	0	-14.00433	-15.47483	1.470495	0.05745292
5919	1	-14.44471	-15.80395	1.359241	0.06421393
5920	0	-12.95787	-14.95981	2.001942	0.03376818
5921	1	-13.18842	-14.94795	1.759526	0.04303163
5922	0	-12.97614	-15.03446	2.058314	0.03191727
5923	1	-12.98275	-15.05141	2.068654	0.03158893
5924	0	-12.98033	-15.04536	2.065038	0.03170335
5925	1	-13.81491	-16.21668	2.401765	0.0226395
5926	0	-14.91268	-16.16733	1.254651	0.07129384
5927	1	-16.37201	-17.34879	0.9767765	0.09413072
5928	0	-13.17571	-15.38292	2.207214	0.02750168
5929	1	-15.18589	-16.38393	1.198041	0.07544622
5930	0	-13.86787	-15.37659	1.508725	0.05529796
5931	1	-12.9581	-14.96303	2.004935	0.03366725
5932	0	-14.12247	-15.56151	1.439038	0.05928894
5933	1	-14.05502	-15.51185	1.456829	0.05824347
5934	0	-14.18262	-15.60614	1.423526	0.06021583
5935	1	-13.1995	-14.95322	1.753721	0.04328213
5936	0	-13.0067	-15.1042	2.097495	0.03069089
5937	1	-13.36719	-15.04442	1.677223	0.04672306
5938	0	-14.34106	-15.72514	1.384073	0.06263901
5939	1	-14.2062	-15.62373	1.417528	0.06057807
5940	0	-13.27291	-14.99088	1.71797	0.04485753
5941	1	-13.65608	-15.22933	1.573242	0.05184293
5942	0	-13.03108	-14.89542	1.864342	0.03874955
5943	1	-13.10705	-14.914	1.806944	0.04103878
5944	0	-12.97957	-14.90381	1.924239	0.03649672
5945	1	-13.06848	-14.90219	1.833712	0.03995481
5946	0	-13.64184	-15.21971	1.577862	0.05160396
5947	1	-16.53633	-17.48474	0.9484177	0.09683836
5948	0	-13.81185	-15.33695	1.525108	0.05439937
5949	1	-14.78582	-16.06777	1.281946	0.06937417
5950	0	-13.25537	-15.49689	2.241518	0.02657425
5951	1	-14.5326	-15.87131	1.338717	0.06554546
5952	0	-12.97706	-14.90551	1.928445	0.0363435
5953	1	-13.30796	-15.01021	1.70225	0.04556824
5954	0	-13.25684	-15.49894	2.242101	0.02655878
5955	1	-13.48146	-15.11459	1.633132	0.04882924
5956	0	-13.13048	-14.92275	1.79227	0.04164541
5957	1	-13.13125	-15.31631	2.185061	0.02811771
5958	0	-13.62486	-15.20829	1.583425	0.05131773
5959	1	-12.95767	-14.94995	1.992277	0.03409612
5960	0	-13.04144	-15.16974	2.128297	0.02975997
5961	1	-13.11433	-15.29017	2.175841	0.02837815
5962	0	-15.97395	-17.02142	1.047471	0.08770592
5963	1	-13.00306	-14.89575	1.89269	0.0376665
5964	0	-13.17311	-14.94088	1.767767	0.04267842
5965	1	-13.07583	-14.90414	1.828308	0.04017131
5966	0	-12.95794	-14.9609	2.002964	0.0337337
5967	1	-13.24463	-14.97587	1.731237	0.04426631
5968	0	-14.21021	-15.62672	1.416514	0.06063952
5969	1	-12.97255	-14.9093	1.936757	0.0360427
5970	0	-13.00536	-14.89545	1.890096	0.03776433
5971	1	-13.03955	-14.8964	1.856849	0.039041
5972	0	-13.9569	-15.44043	1.483534	0.05670868
5973	1	-12.96099	-14.92844	1.967444	0.03495346
5974	0	-13.03559	-15.15924	2.123654	0.02989847
5975	1	-13.00083	-15.0921	2.091267	0.03088264
5976	0	-13.11982	-14.91864	1.798826	0.04137326
5977	1	-12.99797	-15.08604	2.08807	0.03098152
5978	0	-13.07772	-14.90466	1.826939	0.04022633
5979	1	-13.2013	-14.95409	1.752785	0.04332267
5980	0	-12.9691	-15.01403	2.044921	0.0323476
5981	1	-13.06771	-14.902	1.834284	0.03993197
5982	0	-13.30216	-15.00696	1.7048	0.04545218
5983	1	-12.99781	-14.89669	1.89888	0.03743406
5984	0	-12.96112	-14.98365	2.02253	0.03308006
5985	1	-12.9804	-14.9033	1.922894	0.03654581
5986	0	-12.96854	-14.91378	1.945233	0.03573847
5987	1	-14.19586	-15.61601	1.420154	0.0604192
5988	0	-12.99014	-14.8988	1.90866	0.03706972
5989	1	-13.26183	-14.98493	1.723102	0.04462789
5990	0	-13.01653	-14.89478	1.878243	0.03821461
5991	1	-12.99233	-15.07373	2.081401	0.03118884
5992	0	-12.99099	-14.89852	1.907528	0.03711173
5993	1	-13.05919	-15.20062	2.141423	0.02937187
5994	0	-13.14042	-15.33028	2.189858	0.02798315
5995	1	-13.64234	-16.00348	2.361143	0.02357809
5996	0	-12.97136	-15.02095	2.049584	0.03219713
5997	1	-12.991	-14.89851	1.907514	0.03711224
5998	0	-13.50155	-15.82505	2.323498	0.0244826
5999	1	-13.40116	-15.69437	2.293208	0.02523553
6000	0	-13.13674	-15.32469	2.187949	0.02803664
6001	1	-14.16278	-15.59139	1.428606	0.05991068
6002	0	-13.41693	-15.07436	1.657437	0.04765671
6003	1	-14.62679	-15.944	1.317213	0.06697024
6004	0	-14.39163	-16.90253	2.510896	0.02029887
6005	1	-13.30068	-15.00614	1.705456	0.04542237
6006	0	-13.55961	-15.16501	1.605398	0.05020239
6007	1	-14.86571	-16.13039	1.264676	0.07058269
6008	0	-14.13018	-15.56721	1.437031	0.05940806
6009	1	-12.95967	-14.9757	2.016028	0.03329587
6010	0	-13.00318	-14.89573	1.892555	0.03767159
6011	1	-15.05873	-16.28278	1.224045	0.07350959
6012	0	-12.96196	-14.98764	2.025683	0.03297594
6013	1	-12.97087	-14.91102	1.940149	0.03592065
6014	0	-12.95821	-14.9643	2.006092	0.03362832
6015	1	-13.89495	-16.31398	2.419026	0.02225206
6016	0	-14.50702	-17.03647	2.52945	0.0199257
6017	1	-15.57209	-16.6943	1.122215	0.0813895
6018	0	-13.49986	-15.1263	1.626448	0.04915669
6019	1	-13.2508	-15.4905	2.239696	0.02662273
6020	0	-14.16013	-15.58942	1.429288	0.05986987
6021	1	-12.96938	-14.91273	1.943344	0.03580605
6022	0	-13.06306	-15.20718	2.144117	0.02929285
6023	1	-13.06431	-15.2093	2.144981	0.02926756
6024	0	-15.34674	-16.51266	1.165921	0.07790888
6025	1	-12.99772	-14.89671	1.89899	0.03742994
6026	0	-13.03023	-14.89534	1.865109	0.03871983
6027	1	-13.73291	-15.2819	1.548985	0.05311589
6028	0	-12.98149	-15.04829	2.066798	0.03164762
6029	1	-13.12017	-14.91877	1.798608	0.04138229
6030	0	-12.96258	-14.99041	2.027831	0.03290518
6031	1	-15.42745	-16.57755	1.150102	0.0791511
6032	0	-14.73359	-17.29723	2.563643	0.01925591
6033	1	-14.83355	-16.10514	1.271595	0.07009598
6034	0	-13.10198	-14.91224	1.81026	0.0409029
6035	1	-13.21352	-14.96007	1.746541	0.04359402
6036	0	-13.16135	-14.93563	1.774282	0.0424013
6037	1	-13.04236	-14.89681	1.854442	0.03913505
6038	0	-14.39596	-16.90756	2.511607	0.02028444
6039	1	-13.0617	-15.20487	2.143173	0.02932054
6040	0	-13.08304	-14.9062	1.823159	0.04037869
6041	1	-13.10348	-14.91276	1.809272	0.04094333
6042	0	-16.55715	-17.502	0.9448558	0.09718391
6043	1	-13.48006	-15.11371	1.633643	0.04880429
6044	0	-13.0798	-15.23502	2.155226	0.02896926
6045	1	-13.97288	-15.45199	1.479112	0.05695995
6046	0	-13.08576	-15.24475	2.158988	0.02886047
6047	1	-13.70037	-15.25949	1.55913	0.05257977
6048	0	-12.97655	-14.90589	1.929338	0.03631108
6049	1	-13.39916	-15.06355	1.664389	0.04732658
6050	0	-13.14578	-14.92896	1.783181	0.04202565
6051	1	-14.58636	-15.91274	1.326383	0.06635888
6052	0	-13.14578	-14.92896	1.783181	0.04202565
6053	1	-16.10269	-17.12697	1.024276	0.08976408
6054	0	-13.03624	-15.16041	2.124178	0.02988281
6055	1	-13.9902	-15.46455	1.474354	0.05723163
6056	0	-14.05316	-15.51049	1.457324	0.05821461
6057	1	-13.2088	-14.95774	1.74894	0.04348955
6058	0	-13.40026	-15.06422	1.663956	0.04734706
6059	1	-13.08205	-14.90591	1.823855	0.04035057
6060	0	-13.06044	-15.20273	2.142296	0.02934626
6061	1	-14.28695	-15.68429	1.397331	0.06181401
6062	0	-13.90457	-15.40279	1.498222	0.0558818
6063	1	-12.95998	-14.97757	2.017591	0.03324387
6064	0	-14.51298	-15.85624	1.343258	0.06524849
6065	1	-13.58182	-15.17963	1.597808	0.05058491
6066	0	-13.24026	-14.9736	1.733339	0.04417334
6067	1	-12.98069	-15.04628	2.065594	0.03168575
6068	0	-13.59189	-15.1863	1.594405	0.05075732
6069	1	-13.07427	-14.90371	1.829438	0.04012594
6070	0	-13.10979	-14.91497	1.805179	0.04111127
6071	1	-14.59007	-15.91561	1.325539	0.06641495
6072	0	-13.2558	-15.49749	2.241688	0.02656975
6073	1	-14.64777	-17.19878	2.551013	0.01950066
6074	0	-12.96982	-14.9122	1.942376	0.03584072
6075	1	-12.98487	-14.90093	1.916059	0.03679645
6076	0	-13.10507	-14.9133	1.808237	0.04098573
6077	1	-13.01649	-14.89478	1.878286	0.03821297
6078	0	-13.30925	-15.5712	2.261955	0.02603666
6079	1	-13.48076	-15.79826	2.317497	0.02462996
6080	0	-13.8211	-15.34347	1.522372	0.0545484
6081	1	-13.08268	-14.90609	1.823411	0.04036852
6082	0	-12.96431	-14.92043	1.956113	0.03535174
6083	1	-14.21144	-16.69153	2.480086	0.02093401
6084	0	-14.29364	-15.68932	1.395681	0.06191609
6085	1	-13.9261	-15.41824	1.492138	0.05622283
6086	0	-12.98312	-14.90178	1.918662	0.0367008
6087	1	-13.00921	-14.89508	1.885872	0.03792416
6088	0	-13.1812	-14.94458	1.763381	0.04286603
6089	1	-13.07975	-14.90524	1.825487	0.04028477
6090	0	-12.95764	-14.95297	1.995332	0.03399212
6091	1	-13.13324	-15.31935	2.18611	0.02808823
6092	0	-13.04786	-15.18106	2.1332	0.02961442
6093	1	-14.05614	-15.51267	1.45653	0.0582609
6094	0	-13.10135	-14.91203	1.810675	0.04088591
6095	1	-13.25297	-15.49353	2.240561	0.02659971
6096	0	-12.98674	-14.9001	1.913355	0.0368961
6097	1	-12.98913	-14.89916	1.910037	0.03701874
6098	0	-13.35585	-15.03774	1.681882	0.04650589
6099	1	-13.82974	-16.23477	2.40503	0.0225657
6100	0	-12.97051	-15.01839	2.047877	0.03225212
6101	1	-13.1252	-14.92069	1.795489	0.04151157
6102	0	-14.65302	-15.96433	1.31131	0.0673667
6103	1	-12.98856	-15.06519	2.07663	0.03133797
6104	0	-13.41348	-15.07225	1.658778	0.04759285
6105	1	-12.95777	-14.94721	1.989433	0.03419323
6106	0	-15.14661	-16.35263	1.206013	0.07484712
6107	1	-13.40008	-15.06411	1.664028	0.04734368
6108	0	-12.95802	-14.94365	1.98563	0.03432352
6109	1	-14.54783	-15.88303	1.335207	0.06577594
6110	0	-12.95889	-14.97036	2.011476	0.03344777
6111	1	-14.27968	-15.67881	1.399131	0.06170286
6112	0	-12.96322	-14.92266	1.959435	0.03523451
6113	1	-13.64081	-15.21901	1.5782	0.05158653
6114	0	-13.1122	-14.91583	1.803631	0.04117494
6115	1	-13.6544	-16.01856	2.364159	0.02350709
6116	0	-13.59823	-15.1905	1.592276	0.05086548
6117	1	-12.9581	-14.94286	1.984765	0.03435322
6118	0	-13.0491	-15.18323	2.134125	0.02958703
6119	1	-13.89006	-15.39241	1.502353	0.05565144
6120	0	-13.23981	-14.97336	1.733559	0.04416365
6121	1	-13.054	-15.19172	2.137719	0.02948088
6122	0	-13.0519	-14.89846	1.846558	0.03944482
6123	1	-13.63464	-15.21485	1.580215	0.0514827
6124	0	-13.85018	-15.36403	1.51385	0.05501529
6125	1	-16.53811	-17.48622	0.9481125	0.09686792
6126	0	-13.2115	-14.95907	1.747565	0.04354938
6127	1	-13.30677	-15.00954	1.702776	0.04554429
6128	0	-15.893	-16.95523	1.062231	0.08642092
6129	1	-13.11191	-15.28639	2.174481	0.02841677
6130	0	-13.12681	-15.3095	2.182688	0.02818453
6131	1	-13.4785	-15.79534	2.316837	0.02464622
6132	0	-13.06634	-14.90165	1.835316	0.03989078
6133	1	-13.19358	-15.409	2.215428	0.0272767
6134	0	-13.18198	-14.94494	1.762964	0.04288393
6135	1	-13.52455	-15.85455	2.329993	0.02432412
6136	0	-13.90686	-15.40443	1.497572	0.05591812
6137	1	-13.37311	-15.04792	1.674815	0.04683569
6138	0	-13.05506	-14.89909	1.84403	0.03954466
6139	1	-12.96728	-14.91551	1.948228	0.03563161
6140	0	-13.1257	-15.3078	2.182092	0.02820131
6141	1	-13.17549	-14.94196	1.766467	0.04273395
6142	0	-13.06249	-15.20621	2.143721	0.02930445
6143	1	-13.15227	-14.9317	1.779433	0.04218344
6144	0	-14.27746	-15.67714	1.399678	0.06166906
6145	1	-13.89357	-16.3123	2.418735	0.02225855
6146	0	-13.38711	-15.05629	1.669178	0.04710049
6147	1	-13.28301	-14.99637	1.713364	0.04506461
6148	0	-13.87482	-15.38154	1.506722	0.05540885
6149	1	-13.14361	-14.92806	1.78445	0.04197234
6150	0	-14.66725	-15.97537	1.308121	0.06758189
6151	1	-15.98007	-17.02643	1.04636	0.08780347
6152	0	-12.97201	-14.90983	1.937827	0.03600414
6153	1	-13.4451	-15.09175	1.64665	0.04817357
6154	0	-12.99148	-15.07182	2.080344	0.03122183
6155	1	-12.95764	-14.9525	1.994859	0.0340082
6156	0	-13.13977	-14.92648	1.786711	0.04187754
6157	1	-13.35702	-15.03842	1.681402	0.04652823
6158	0	-13.51019	-15.13292	1.622739	0.04933933
6159	1	-14.84423	-17.42363	2.579401	0.01895484
6160	0	-14.99053	-16.22877	1.238233	0.07247399
6161	1	-13.04982	-14.89807	1.848249	0.03937818
6162	0	-13.10058	-14.91177	1.811186	0.04086506
6163	1	-13.90445	-15.4027	1.498256	0.05587989
6164	0	-13.10058	-14.91177	1.811186	0.04086506
6165	1	-16.2144	-17.21881	1.004413	0.09156491
6166	0	-12.96768	-14.91494	1.947266	0.03566589
6167	1	-12.95786	-14.9458	1.987947	0.03424408
6168	0	-15.90723	-16.96686	1.059625	0.08664641
6169	1	-13.35264	-15.62985	2.277206	0.0256426
6170	0	-12.98777	-14.89968	1.911913	0.03694936
6171	1	-13.1727	-14.94069	1.767992	0.04266884
6172	0	-13.54894	-15.88566	2.33672	0.02416103
6173	1	-12.9577	-14.94901	1.991312	0.03412903
