Iteration	Posterior	Likelihood	Prior	sigma2
5410	-12.9833	-15.05273	2.069437	0.03156422
5420	-13.01697	-14.89477	1.877803	0.03823142
5430	-13.01114	-14.89495	1.883815	0.03800227
5440	-13.1883	-15.40133	2.213037	0.027342
5450	-13.01501	-14.8948	1.879788	0.0381556
5460	-14.61582	-15.93551	1.319693	0.06680432
5470	-13.1315	-14.92315	1.79165	0.04167121
5480	-12.96495	-14.99986	2.034905	0.03267322
5490	-14.26923	-15.67095	1.401721	0.06154324
5500	-12.98243	-15.05061	2.068181	0.03160389
5510	-13.24976	-15.48904	2.239278	0.02663384
5520	-12.96758	-14.91508	1.947502	0.03565748
5530	-14.43368	-15.79553	1.36185	0.06404657
5540	-13.14883	-15.34298	2.194146	0.02786342
5550	-16.51374	-17.46603	0.9522891	0.09646418
5560	-13.50782	-15.13141	1.623586	0.04929759
5570	-12.95952	-14.97473	2.015212	0.03332303
5580	-13.24122	-14.9741	1.732875	0.04419385
5590	-13.38505	-15.05505	1.67	0.04706175
5600	-13.38461	-15.67247	2.287862	0.0253708
5610	-13.00609	-14.89537	1.889284	0.03779502
5620	-14.80426	-16.0822	1.277934	0.06965307
5630	-13.06887	-14.90229	1.833418	0.03996656
5640	-15.10716	-16.32124	1.214073	0.07424627
5650	-13.14641	-14.92923	1.782814	0.04204106
5660	-13.08716	-14.90744	1.820278	0.04049519
5670	-12.98689	-15.06131	2.074421	0.0314073
5680	-14.52061	-15.8621	1.341488	0.06536408
5690	-12.96055	-14.98072	2.02017	0.03315824
5700	-12.95795	-14.96109	2.003145	0.03372757
5710	-13.10864	-14.91456	1.805915	0.04108101
5720	-13.01104	-14.89496	1.883917	0.03799839
5730	-13.36595	-15.04368	1.67773	0.04669936
5740	-13.00496	-14.8955	1.890542	0.0377475
5750	-12.95794	-14.96095	2.003011	0.03373209
5760	-13.52721	-15.85794	2.330732	0.02430613
5770	-14.54504	-17.08042	2.535384	0.01980782
5780	-13.13097	-15.31588	2.184911	0.02812195
5790	-13.1312	-14.92303	1.791832	0.04166365
5800	-13.5969	-15.18962	1.592723	0.05084279
5810	-13.24244	-15.47876	2.23632	0.02671275
5820	-12.99377	-15.07693	2.083159	0.03113406
5830	-12.98592	-15.05902	2.073106	0.03144863
5840	-12.96763	-14.91501	1.947383	0.03566174
5850	-13.21283	-14.95972	1.746894	0.04357865
5860	-14.74039	-16.03228	1.291897	0.06868729
5870	-13.34396	-15.61819	2.274229	0.02571904
5880	-13.01539	-15.12145	2.106056	0.03042926
5890	-12.9635	-14.99423	2.030735	0.03280975
5900	-12.99012	-14.89881	1.908694	0.03706847
5910	-13.22284	-14.96471	1.741872	0.04379804
5920	-13.17588	-14.94213	1.766259	0.04274285
5930	-14.37297	-16.88079	2.507814	0.02036152
5940	-13.01149	-15.11379	2.102301	0.03054374
5950	-13.04298	-14.8969	1.853925	0.03915531
5960	-13.128	-14.92178	1.793776	0.04158272
5970	-12.9698	-15.0162	2.046398	0.03229985
5980	-13.10966	-14.91492	1.805264	0.04110778
5990	-14.23643	-15.64634	1.409907	0.0610415
6000	-13.07125	-15.22091	2.14966	0.02913093
6010	-13.14735	-15.34075	2.193398	0.02788426
6020	-14.52372	-15.86449	1.340769	0.06541108
6030	-12.95799	-14.96168	2.003693	0.0337091
6040	-12.98699	-15.06155	2.074558	0.03140298
6050	-13.425	-15.72571	2.300716	0.02504676
6060	-13.55952	-15.16495	1.605429	0.05020082
6070	-12.96034	-14.93063	1.97029	0.03485409
6080	-13.10372	-14.91284	1.809115	0.04094976
6090	-13.40145	-15.06494	1.663489	0.0473692
6100	-14.40619	-16.91947	2.513283	0.02025047
6110	-13.41734	-15.71567	2.298328	0.02510665
6120	-14.96901	-16.21176	1.242747	0.07214756
6130	-13.54535	-15.88109	2.335739	0.02418474
6140	-12.97874	-14.90434	1.925599	0.03644712
6150	-13.65387	-15.22783	1.573958	0.05180585
6160	-15.19404	-16.39044	1.196393	0.07557065
6170	-12.95776	-14.95776	2.000002	0.03383376
6180	-13.00789	-14.89519	1.887305	0.03786988
6190	-13.14124	-14.92708	1.785842	0.04191397
6200	-13.93888	-15.42743	1.488554	0.05642467
6210	-13.07022	-14.90264	1.832414	0.0400067
6220	-14.11988	-15.55959	1.439713	0.05924894
6230	-12.98222	-15.0501	2.06788	0.03161339
6240	-12.95839	-14.94028	1.98189	0.03445215
6250	-12.96154	-14.92682	1.965275	0.03502933
6260	-14.07495	-15.52647	1.451527	0.05855312
6270	-13.01208	-15.11496	2.102878	0.03052612
6280	-12.99696	-15.08386	2.086907	0.03101758
6290	-13.55047	-15.15903	1.608556	0.05004411
6300	-13.45225	-15.09621	1.64396	0.04830336
6310	-15.36167	-16.52465	1.16298	0.07813832
6320	-14.25758	-15.6622	1.404618	0.06136519
6330	-13.21388	-15.43824	2.224366	0.02703398
6340	-12.98347	-15.05315	2.06968	0.03155654
6350	-13.96908	-16.40336	2.434279	0.02191523
6360	-12.9577	-14.9489	1.991204	0.03413273
6370	-13.36543	-15.04337	1.677944	0.04668938
6380	-13.12507	-15.30682	2.181749	0.028211
6390	-13.13771	-15.32616	2.188454	0.02802248
6400	-13.02326	-14.89489	1.871629	0.03846819
6410	-13.31969	-15.01684	1.697153	0.0458011
6420	-13.27631	-14.99272	1.716411	0.04492751
6430	-13.01069	-14.89498	1.884285	0.03798442
6440	-13.53956	-15.87371	2.334151	0.02422318
6450	-13.70417	-16.08047	2.376298	0.02322346
6460	-13.32579	-15.02032	1.694531	0.04592135
6470	-14.19638	-15.6164	1.420021	0.06042723
6480	-13.01119	-15.1132	2.102009	0.03055266
6490	-13.74054	-15.28717	1.546635	0.05324082
6500	-13.35009	-15.03437	1.684271	0.04639493
6510	-13.83461	-16.2407	2.406094	0.0225417
6520	-12.98795	-15.06379	2.075836	0.03136287
6530	-14.46735	-15.82126	1.353908	0.06455729
6540	-13.12673	-14.92128	1.794554	0.04155038
6550	-13.10166	-14.91213	1.810476	0.04089408
6560	-13.77267	-15.30951	1.536835	0.05376517
6570	-12.96561	-14.9181	1.95249	0.03548007
6580	-12.98013	-15.04487	2.064737	0.03171291
6590	-13.54348	-15.15446	1.610988	0.04992257
6600	-14.50591	-15.85081	1.3449	0.06514143
6610	-13.14889	-14.93027	1.781377	0.04210154
6620	-12.96817	-14.91427	1.946103	0.0357074
6630	-13.14084	-15.33091	2.190074	0.02797711
6640	-13.18476	-14.94623	1.761474	0.04294786
6650	-14.3952	-15.76621	1.371014	0.06346235
6660	-16.07202	-17.10179	1.029772	0.08927206
6670	-13.11144	-15.28566	2.174216	0.0284243
6680	-13.0874	-14.90751	1.82011	0.04050199
6690	-13.03069	-15.15033	2.119632	0.03001896
6700	-13.06473	-14.90126	1.836532	0.03984231
6710	-13.611	-15.19901	1.588013	0.05108279
6720	-12.96659	-15.00571	2.039124	0.03253568
6730	-13.68958	-15.25211	1.562533	0.0524011
6740	-13.02066	-14.89481	1.874146	0.03837151
6750	-14.36797	-15.74553	1.377558	0.06304844
6760	-12.96035	-14.93057	1.970222	0.03485646
6770	-13.90568	-16.32696	2.421276	0.02220205
6780	-14.63034	-15.94675	1.316412	0.06702389
6790	-13.20799	-14.95734	1.749353	0.04347161
6800	-12.99091	-14.89854	1.907626	0.03710808
6810	-13.28262	-14.99616	1.713538	0.04505674
6820	-13.28262	-14.99616	1.713538	0.04505674
6830	-13.35241	-15.03572	1.683309	0.04643955
6840	-14.65874	-15.96877	1.310026	0.06745329
6850	-13.01037	-15.11156	2.101195	0.03057755
6860	-13.22868	-15.45933	2.230648	0.0268647
6870	-14.88081	-16.14225	1.261444	0.0708112
6880	-14.09386	-15.54039	1.44653	0.0588464
6890	-12.96343	-14.92222	1.958794	0.03525709
6900	-13.08204	-14.9059	1.823862	0.04035031
6910	-13.327	-15.02101	1.694012	0.04594517
6920	-13.88859	-16.30627	2.417685	0.02228193
6930	-14.63668	-15.95166	1.314982	0.06711979
6940	-16.32141	-17.30701	0.985601	0.09330371
6950	-13.01633	-14.89478	1.878451	0.03820666
6960	-13.04857	-14.89784	1.849272	0.03933793
6970	-13.39489	-15.06097	1.666081	0.04724659
6980	-16.56361	-17.50736	0.943752	0.09729124
6990	-12.96215	-14.9252	1.96305	0.03510738
7000	-13.9464	-16.37609	2.429683	0.02201619
7010	-13.36754	-15.64976	2.282227	0.02551417
7020	-12.98946	-15.06725	2.077793	0.03130155
7030	-13.23322	-14.96998	1.736759	0.04402256
7040	-12.98187	-15.04923	2.067357	0.03162994
7050	-13.29617	-15.00362	1.707457	0.04533157
7060	-12.99883	-14.89647	1.897647	0.03748023
7070	-12.97923	-15.04257	2.063341	0.03175723
7080	-12.97863	-14.90441	1.92578	0.03644052
7090	-14.03322	-15.49589	1.462673	0.05790407
7100	-13.03369	-14.89568	1.861987	0.03884092
7110	-13.39466	-15.06083	1.666173	0.04724224
7120	-13.2305	-14.96859	1.73809	0.04396398
7130	-14.43932	-15.79984	1.360514	0.06413222
7140	-14.38679	-15.75982	1.37303	0.06333457
7150	-13.01193	-14.89491	1.882985	0.03803382
7160	-13.17224	-15.37782	2.205577	0.02754673
7170	-13.48026	-15.79762	2.317352	0.02463353
7180	-12.96313	-14.99274	2.029609	0.03284673
7190	-13.62717	-15.98448	2.357309	0.02366866
7200	-12.95808	-14.9628	2.004721	0.03367447
7210	-13.37137	-15.04689	1.675521	0.04680265
7220	-13.38838	-15.67746	2.289088	0.02533971
7230	-15.06636	-16.28883	1.222469	0.07362554
7240	-13.4252	-15.07944	1.654239	0.0478094
7250	-13.00231	-15.09518	2.09287	0.03083317
7260	-13.06649	-15.21296	2.146466	0.02922413
7270	-12.99273	-14.89797	1.905247	0.03719648
7280	-16.19863	-17.20583	1.007203	0.09130976
7290	-13.78914	-15.32102	1.531877	0.05403241
7300	-12.96972	-14.91232	1.942598	0.03583277
7310	-12.9578	-14.95864	2.000836	0.03380554
7320	-13.20628	-14.95651	1.750225	0.04343373
7330	-13.086	-14.90708	1.821084	0.04046256
7340	-13.92341	-15.4163	1.492896	0.05618023
7350	-12.9595	-14.9746	2.015106	0.03332656
7360	-13.23999	-14.97346	1.733468	0.04416767
7370	-12.9816	-14.9026	1.920996	0.03661526
7380	-13.22065	-14.96361	1.742964	0.04375025
7390	-13.01353	-15.11782	2.104283	0.03048327
7400	-15.08627	-16.30464	1.218364	0.0739284
7410	-12.95836	-14.94058	1.982228	0.03444048
7420	-13.04437	-14.89712	1.852751	0.03920128
7430	-13.35461	-15.03701	1.682396	0.04648197
7440	-13.1038	-14.91287	1.809063	0.04095187
7450	-13.09801	-15.26444	2.166433	0.0286464
7460	-12.99746	-14.89676	1.899294	0.03741855
7470	-15.0982	-16.31411	1.215913	0.07410983
7480	-12.98803	-14.89958	1.91155	0.03696277
7490	-13.4086	-15.70418	2.295575	0.02517586
7500	-14.07856	-15.52913	1.450569	0.05860919
7510	-13.29337	-15.00207	1.708705	0.04527505
7520	-12.95964	-14.97554	2.015899	0.03330016
7530	-13.06453	-15.20965	2.145126	0.02926332
7540	-13.29294	-15.00183	1.708898	0.04526632
7550	-12.97589	-14.90639	1.930493	0.03626917
7560	-13.84225	-15.35841	1.516162	0.05488822
7570	-12.95997	-14.97749	2.017519	0.03324625
7580	-13.23493	-14.97085	1.735926	0.04405924
7590	-14.1247	-15.56316	1.438457	0.05932343
7600	-13.52015	-15.13934	1.619192	0.04951468
7610	-12.99368	-14.8977	1.904018	0.03724222
7620	-16.71635	-17.63419	0.9178383	0.09984536
7630	-13.3158	-15.01464	1.698835	0.0457241
7640	-14.66288	-15.97198	1.309099	0.06751583
7650	-13.02795	-15.14527	2.117315	0.03008858
7660	-13.21133	-14.95898	1.747653	0.04354556
7670	-14.4147	-15.78106	1.366358	0.0637585
7680	-13.03891	-14.89631	1.857401	0.03901943
7690	-15.12124	-16.33243	1.21119	0.07446064
7700	-13.17444	-15.38106	2.206618	0.02751808
7710	-13.5755	-15.17546	1.599956	0.05047637
7720	-13.78392	-15.31737	1.533444	0.0539478
7730	-13.0492	-14.89795	1.848748	0.03935853
7740	-12.98718	-15.06198	2.074805	0.03139521
7750	-12.98669	-15.06084	2.074149	0.03141582
7760	-12.97554	-14.90667	1.931124	0.0362463
7770	-14.17926	-15.60364	1.424384	0.06016419
7780	-13.60905	-15.96171	2.352665	0.02377883
7790	-16.20607	-17.21196	1.005886	0.09143014
7800	-13.01441	-15.11953	2.105119	0.03045779
7810	-13.33703	-15.02678	1.689748	0.04614153
7820	-12.95996	-14.93204	1.972083	0.03479168
7830	-15.85682	-16.9257	1.068873	0.0858488
7840	-14.46568	-15.81998	1.354301	0.06453194
7850	-13.3552	-15.03735	1.682152	0.04649333
7860	-13.04468	-14.89717	1.852492	0.03921146
7870	-14.65798	-15.96818	1.310197	0.06744172
7880	-14.37462	-15.75058	1.375954	0.0631496
7890	-14.29779	-15.69245	1.39466	0.06197935
7900	-12.95783	-14.95926	2.001425	0.03378564
7910	-12.99949	-15.08927	2.08978	0.03092859
7920	-13.25997	-15.50331	2.243337	0.02652595
7930	-13.14227	-15.33309	2.190811	0.02795649
7940	-13.96811	-15.44854	1.480429	0.05688503
7950	-13.34294	-15.61682	2.27388	0.02572803
7960	-13.29297	-15.00185	1.70888	0.0452671
7970	-13.29145	-15.00101	1.709564	0.04523617
7980	-12.96559	-15.00219	2.036601	0.03261787
7990	-12.9582	-14.94187	1.983665	0.03439103
8000	-13.33932	-15.0281	1.688782	0.04618612
8010	-12.95784	-14.94602	1.988176	0.03423624
8020	-13.27889	-14.99413	1.715231	0.04498055
8030	-13.52906	-15.8603	2.331246	0.02429364
8040	-13.08714	-14.90743	1.820291	0.04049465
8050	-13.01772	-14.89477	1.877054	0.03826008
8060	-12.96307	-14.923	1.959935	0.0352169
8070	-14.86423	-16.12923	1.264993	0.07056032
8080	-12.96231	-14.9248	1.962488	0.03512711
8090	-14.74754	-17.3132	2.565661	0.01921709
8100	-15.0048	-16.24005	1.235251	0.07269047
8110	-14.46427	-15.8189	1.354633	0.06451052
8120	-13.19311	-14.95016	1.757054	0.04313809
8130	-12.99834	-14.89657	1.898238	0.03745811
8140	-16.05388	-17.08691	1.03303	0.08898169
8150	-12.99135	-14.8984	1.907054	0.03712932
8160	-13.10131	-15.26969	2.16838	0.02859068
8170	-13.91647	-15.41132	1.494851	0.0560705
8180	-13.81021	-15.3358	1.525595	0.05437292
8190	-13.63533	-15.99471	2.359379	0.02361972
8200	-13.89926	-15.39899	1.499729	0.05579767
8210	-12.9671	-15.00747	2.040372	0.03249508
8220	-13.21607	-14.96133	1.74526	0.0436499
8230	-13.88175	-15.38648	1.504731	0.05551924
8240	-12.96639	-15.00503	2.038641	0.03255138
8250	-13.06987	-14.90254	1.832675	0.03999627
8260	-12.96055	-14.98075	2.020201	0.03315721
8270	-13.90387	-16.32477	2.420897	0.02221048
8280	-13.02135	-14.89482	1.873476	0.0383972
8290	-13.28566	-15.53889	2.253232	0.02626477
8300	-13.23928	-14.97309	1.733812	0.04415247
8310	-12.96163	-14.92656	1.964924	0.03504165
8320	-12.95765	-14.95139	1.993741	0.03404624
8330	-13.01999	-14.89479	1.874798	0.03834648
8340	-13.81568	-15.33965	1.523974	0.05446112
8350	-12.99558	-14.8972	1.901615	0.03733181
8360	-13.07796	-14.90473	1.826768	0.04023321
8370	-13.38971	-15.05785	1.668141	0.04714931
8380	-13.23851	-14.97269	1.734187	0.04413593
8390	-14.06842	-15.52168	1.453259	0.05845179
8400	-13.72226	-15.27454	1.552286	0.05294082
8410	-12.95983	-14.93254	1.972708	0.03476992
8420	-12.95848	-14.93968	1.981208	0.03447563
8430	-12.96684	-15.00658	2.039743	0.03251552
8440	-15.50491	-16.64001	1.135096	0.08034779
8450	-13.33964	-15.02829	1.688649	0.04619226
8460	-15.26166	-17.89599	2.634332	0.01794172
8470	-13.03852	-14.89626	1.857743	0.0390061
8480	-13.23523	-14.97101	1.735778	0.04406577
8490	-13.00789	-15.10661	2.098714	0.0306535
8500	-13.6961	-15.25657	1.560473	0.05250917
8510	-15.40337	-16.55817	1.154802	0.07877997
8520	-13.09424	-15.25841	2.164178	0.02871108
8530	-13.01402	-15.11876	2.104746	0.03046917
8540	-13.49633	-15.12405	1.627722	0.04909412
8550	-13.03651	-14.896	1.859489	0.03893806
8560	-13.09185	-15.25459	2.162736	0.02875252
8570	-14.29195	-15.68805	1.396097	0.06189032
8580	-13.50567	-15.13003	1.624355	0.04925966
8590	-12.96337	-14.9937	2.030333	0.03282295
8600	-13.14664	-14.92932	1.782685	0.04204648
8610	-14.79354	-16.07381	1.280265	0.06949093
8620	-13.64011	-16.00069	2.360583	0.02359131
8630	-15.70388	-18.39018	2.686296	0.0170332
8640	-13.82232	-16.22572	2.403399	0.02260252
8650	-13.12129	-14.9192	1.797905	0.04141139
8660	-13.06712	-14.90185	1.83473	0.03991413
8670	-13.79912	-16.19737	2.398252	0.02271916
8680	-12.96239	-14.9246	1.962216	0.03513667
8690	-13.63093	-15.21236	1.581429	0.05142023
8700	-12.97337	-15.02678	2.053412	0.03207409
8710	-13.32928	-15.02232	1.693037	0.04599001
8720	-13.82982	-15.34963	1.519804	0.05468871
8730	-13.81094	-15.33632	1.525378	0.05438473
8740	-13.16802	-14.93858	1.770568	0.04255907
8750	-16.33015	-17.31422	0.9840745	0.09344625
8760	-13.90778	-15.40509	1.497312	0.0559327
8770	-13.09983	-14.91151	1.811682	0.04084479
8780	-13.41394	-15.07254	1.658598	0.04760144
8790	-13.91432	-15.40978	1.49546	0.05603635
8800	-12.97372	-15.02777	2.054051	0.0320536
8810	-13.90097	-16.32126	2.420291	0.02222394
8820	-13.52438	-15.14207	1.617693	0.04958894
8830	-13.52438	-15.14207	1.617693	0.04958894
8840	-12.98592	-14.90045	1.914526	0.03685291
8850	-13.60751	-15.95978	2.352268	0.02378828
8860	-13.28637	-14.99821	1.711843	0.04513319
8870	-13.08011	-14.90534	1.825234	0.04029497
8880	-13.77668	-16.16988	2.393196	0.02283433
8890	-13.62577	-15.98273	2.356954	0.02367706
8900	-13.09826	-14.91099	1.812726	0.04080214
8910	-12.95814	-14.94242	1.984282	0.03436982
8920	-14.05755	-15.5137	1.456154	0.05828278
8930	-13.05187	-15.18803	2.136164	0.02952676
8940	-13.9113	-16.33374	2.422447	0.02217607
8950	-13.53818	-15.15102	1.612839	0.04983026
8960	-13.03228	-15.15324	2.120953	0.02997931
8970	-13.65767	-16.02264	2.364971	0.02348801
8980	-12.96649	-15.00537	2.038885	0.03254345
8990	-13.34517	-15.03149	1.686327	0.04629961
9000	-12.95921	-14.97267	2.013465	0.0333813
9010	-13.9428	-15.43026	1.487458	0.05648659
9020	-13.14118	-14.92706	1.785878	0.04191245
9030	-13.31849	-15.01616	1.697671	0.04577739
9040	-13.07878	-14.90496	1.826184	0.0402567
9050	-12.96454	-14.91999	1.955445	0.03537539
9060	-12.96468	-14.91974	1.955064	0.03538887
9070	-13.27053	-14.9896	1.719062	0.04480853
9080	-14.85533	-16.12224	1.266904	0.07042563
9090	-16.15315	-17.16842	1.015275	0.09057571
9100	-12.95768	-14.95548	1.997804	0.03390821
9110	-12.99346	-15.07623	2.082775	0.03114601
9120	-12.9579	-14.94509	1.987184	0.03427021
9130	-12.96731	-14.91546	1.948157	0.03563412
9140	-12.99653	-15.08295	2.086416	0.0310328
9150	-13.89257	-15.39421	1.501636	0.05569137
9160	-12.95918	-14.97248	2.013298	0.03338687
9170	-12.99949	-14.89635	1.89686	0.03750974
9180	-12.9577	-14.9563	1.998595	0.03388138
9190	-13.52584	-15.14301	1.617177	0.04961452
9200	-13.06249	-14.90073	1.838242	0.03977422
9210	-14.91849	-16.1719	1.253419	0.07138175
9220	-12.98006	-14.9035	1.923441	0.03652585
9230	-14.09776	-15.54327	1.445504	0.05890681
9240	-13.81274	-15.33758	1.524843	0.05441378
9250	-14.76366	-16.05045	1.286787	0.06903916
9260	-13.04274	-15.17205	2.129307	0.02972991
9270	-13.64887	-15.22445	1.575576	0.05172206
9280	-13.84045	-15.35714	1.516687	0.0548594
9290	-13.11743	-14.91775	1.80032	0.04131149
9300	-13.88828	-16.3059	2.41762	0.02228338
9310	-12.9961	-14.89707	1.900971	0.03735586
9320	-13.75658	-15.2983	1.541721	0.05350311
9330	-13.14111	-14.92703	1.785917	0.04191081
9340	-14.08237	-16.53877	2.456398	0.02143581
9350	-13.7362	-16.12007	2.383872	0.02304823
9360	-16.31598	-19.06632	2.750343	0.01597648
9370	-12.96267	-14.99079	2.028119	0.03289569
9380	-13.20452	-14.95565	1.751129	0.04339446
9390	-12.98686	-14.90005	1.913191	0.03690216
9400	-13.45786	-15.76859	2.310732	0.02479715
9410	-13.52851	-15.14474	1.616233	0.04966139
9420	-13.1123	-14.91587	1.803571	0.04117743
9430	-13.41505	-15.71266	2.297611	0.02512467
9440	-13.6548	-15.22846	1.573657	0.05182144
9450	-13.33042	-15.02297	1.692553	0.04601226
9460	-13.40747	-15.06859	1.661122	0.04748142
9470	-13.44635	-15.09253	1.646181	0.04819621
9480	-13.00314	-15.09691	2.093764	0.0308056
9490	-12.96659	-15.00572	2.039132	0.03253542
9500	-13.32535	-15.02007	1.694721	0.04591262
9510	-13.98447	-15.46039	1.475925	0.05714183
9520	-13.05826	-15.19903	2.140766	0.02939118
9530	-12.99672	-14.89693	1.900205	0.03738449
9540	-13.79271	-15.32352	1.530807	0.05409024
9550	-13.03159	-15.15197	2.120378	0.02999655
9560	-14.51901	-15.86087	1.341859	0.06533984
9570	-13.10864	-14.91456	1.805916	0.04108096
9580	-12.965	-14.91914	1.954138	0.03542164
9590	-12.98102	-15.04712	2.066094	0.03166989
9600	-13.04182	-14.89672	1.854904	0.039117
9610	-13.1601	-15.35984	2.199737	0.02770806
9620	-13.55656	-15.16301	1.606448	0.0501497
9630	-12.96497	-14.99991	2.034944	0.03267193
9640	-13.27582	-15.52531	2.249493	0.02636317
9650	-13.3192	-15.01656	1.697366	0.04579135
9660	-13.25037	-15.4899	2.239524	0.0266273
9670	-13.40477	-15.06695	1.662183	0.04743111
9680	-13.84582	-15.36094	1.515122	0.05494534
9690	-14.29715	-15.69196	1.394817	0.06196958
9700	-13.43393	-15.08482	1.650895	0.04796954
9710	-13.16337	-14.93652	1.773149	0.04244938
9720	-13.07836	-14.90484	1.826479	0.04024483
9730	-12.97385	-15.02814	2.054288	0.03204601
9740	-13.12417	-15.30543	2.181262	0.02822474
9750	-14.24056	-16.72579	2.485231	0.02082658
9760	-15.6046	-16.72062	1.116024	0.08189493
9770	-13.02685	-15.14322	2.116369	0.03011706
9780	-13.15588	-14.93325	1.777371	0.04227053
9790	-13.42354	-15.72381	2.300265	0.02505806
9800	-13.23332	-14.97003	1.736708	0.04402479
9810	-13.64687	-16.00915	2.36228	0.0235513
9820	-13.60573	-15.1955	1.589767	0.05099328
9830	-13.31954	-15.01676	1.697218	0.04579811
9840	-13.50795	-15.13149	1.62354	0.04929985
9850	-14.64578	-15.95871	1.312936	0.06725725
9860	-13.09881	-14.91117	1.812361	0.04081703
9870	-13.87655	-16.29168	2.415134	0.02233883
9880	-13.00282	-14.89579	1.892969	0.03765597
9890	-13.30337	-15.00764	1.70427	0.04547628
9900	-13.18138	-15.39124	2.209859	0.02742904
9910	-13.67517	-15.24228	1.567114	0.05216162
9920	-15.04613	-16.27278	1.226654	0.07331804
9930	-13.68561	-15.2494	1.563792	0.0523352
9940	-13.14023	-15.32998	2.189757	0.02798599
9950	-13.06335	-14.90093	1.837585	0.03980034
9960	-12.96592	-15.00338	2.037462	0.03258978
9970	-12.96312	-14.92289	1.959768	0.03522277
9980	-12.95909	-14.97184	2.012752	0.03340511
9990	-13.00507	-14.89549	1.890416	0.03775225
10000	-12.95875	-14.93785	1.979091	0.03454869
10010	-14.75335	-17.31985	2.5665	0.01920098
10020	-13.05416	-14.89891	1.844753	0.03951611
10030	-13.5458	-15.15598	1.61018	0.04996293
10040	-12.97845	-14.90453	1.926078	0.03642964
10050	-13.77117	-15.30846	1.537289	0.05374077
10060	-13.49472	-15.81626	2.321541	0.02453056
10070	-13.56249	-15.1669	1.604406	0.05025223
10080	-13.59198	-15.18636	1.594375	0.05075884
10090	-13.53765	-15.15068	1.613021	0.04982115
10100	-13.00463	-14.89554	1.890905	0.03773379
